SZ,VZ,VA,gLAI,BRF_toc,BRF_toc(NIR),BRF_toa,,NDVI
50,30,36,7,0.038137,0.687706,0.060446,,0.894916669
50,30,54,0.01,0.190978,0.284361,0.167146,,0.196455582
50,30,54,0.1,0.17281,0.292477,0.154286,,0.257189649
50,30,54,0.5,0.115685,0.333598,0.112423,,0.485023916
50,30,54,1,0.077128,0.378637,0.084495,,0.661544875
50,30,54,2,0.04591,0.466089,0.063841,,0.820663712
50,30,54,3,0.037447,0.524819,0.058585,,0.8667997
50,30,54,4,0.035033,0.580116,0.056225,,0.88609914
50,30,54,5,0.034566,0.613269,0.055912,,0.893287643
50,30,54,6,0.034819,0.645776,0.055727,,0.897680706
50,30,54,7,0.034941,0.669389,0.056144,,0.900782304
50,30,72,0.01,0.190948,0.284213,0.164883,,0.19628084
50,30,72,0.1,0.17254,0.291068,0.151638,,0.255664268
50,30,72,0.5,0.114463,0.327942,0.109326,,0.482542015
50,30,72,1,0.075092,0.369632,0.080972,,0.662298414
50,30,72,2,0.043269,0.453695,0.059917,,0.825866662
50,30,72,3,0.034644,0.510969,0.054697,,0.873008891
50,30,72,4,0.032162,0.565338,0.052265,,0.89234477
50,30,72,5,0.031604,0.597502,0.051951,,0.899527266
50,30,72,6,0.031769,0.629289,0.051538,,0.903884379
50,30,72,7,0.031824,0.652548,0.05207,,0.906997948
50,30,90,0.01,0.190918,0.28408,0.163009,,0.196131352
50,30,90,0.1,0.172281,0.289767,0.149586,,0.254272283
50,30,90,0.5,0.113303,0.32299,0.10695,,0.480610507
50,30,90,1,0.073232,0.361712,0.078162,,0.663257799
50,30,90,2,0.040869,0.442934,0.056638,,0.831051068
50,30,90,3,0.032083,0.499108,0.051218,,0.879203526
50,30,90,4,0.029555,0.552713,0.048856,,0.898483173
50,30,90,5,0.028921,0.584237,0.048697,,0.905665424
50,30,90,6,0.029015,0.615412,0.048117,,0.909951011
50,30,90,7,0.02903,0.638351,0.048652,,0.913003217
50,30,108,0.01,0.190892,0.283978,0.162348,,0.196024175
50,30,108,0.1,0.172054,0.288786,0.148741,,0.253302665
50,30,108,0.5,0.11231,0.319114,0.105358,,0.479352099
50,30,108,1,0.071677,0.355565,0.076284,,0.664466508
50,30,108,2,0.038865,0.434731,0.054492,,0.835872769
50,30,108,3,0.029955,0.490149,0.049099,,0.884811499
50,30,108,4,0.027389,0.543097,0.046725,,0.903980115
50,30,108,5,0.026703,0.574223,0.046482,,0.91112716
50,30,108,6,0.026747,0.604947,0.046025,,0.915316593
50,30,108,7,0.026734,0.6276,0.046389,,0.91828638
50,30,126,0.01,0.190872,0.283909,0.162373,,0.195957715
50,30,126,0.1,0.171875,0.288119,0.148456,,0.252707644
50,30,126,0.5,0.111521,0.316474,0.104605,,0.478867744
50,30,126,1,0.070466,0.351455,0.075426,,0.665975384
50,30,126,2,0.037315,0.429087,0.053538,,0.839987822
50,30,126,3,0.028314,0.484001,0.048109,,0.889466442
50,30,126,4,0.025726,0.536484,0.04573,,0.908482595
50,30,126,5,0.025009,0.567432,0.045422,,0.915573028
50,30,126,6,0.025019,0.597763,0.044822,,0.919654068
50,30,126,7,0.024987,0.620135,0.045413,,0.922535582
50,30,144,0.01,0.190858,0.283869,0.163222,,0.195925237
50,30,144,0.1,0.171736,0.287729,0.149241,,0.252452309
50,30,144,0.5,0.110988,0.314952,0.104947,,0.478856177
50,30,144,1,0.069621,0.348912,0.075417,,0.667309388
50,30,144,2,0.03624,0.425679,0.053441,,0.843089373
50,30,144,3,0.027176,0.480427,0.047849,,0.892924195
50,30,144,4,0.024568,0.532425,0.045467,,0.911783451
50,30,144,5,0.023839,0.563339,0.045149,,0.918801454
50,30,144,6,0.023823,0.593471,0.044588,,0.922814737
50,30,144,7,0.023776,0.615583,0.045072,,0.925625509
50,30,162,0.01,0.190849,0.283851,0.163786,,0.195917422
50,30,162,0.1,0.171662,0.287541,0.14957,,0.25234809
50,30,162,0.5,0.110685,0.314226,0.105095,,0.479020312
50,30,162,1,0.069127,0.347762,0.075696,,0.668367359
50,30,162,2,0.035615,0.423898,0.053736,,0.844988063
50,30,162,3,0.026517,0.478751,0.048072,,0.895037881
50,30,162,4,0.023891,0.530382,0.045572,,0.913793383
50,30,162,5,0.023161,0.561318,0.045098,,0.920746511
50,30,162,6,0.023128,0.591285,0.044779,,0.924715135
50,30,162,7,0.023068,0.613224,0.045073,,0.927492409
50,30,180,0.01,0.190847,0.283847,0.163948,,0.195915685
50,30,180,0.1,0.171638,0.287487,0.149727,,0.252325619
50,30,180,0.5,0.11057,0.314017,0.10522,,0.479164459
50,30,180,1,0.068974,0.347452,0.075762,,0.66873346
50,30,180,2,0.035413,0.423291,0.053511,,0.845595417
50,30,180,3,0.026302,0.478199,0.048072,,0.895730633
50,30,180,4,0.023671,0.529757,0.045572,,0.914456804
50,30,180,5,0.02294,0.56074,0.045098,,0.921395285
50,30,180,6,0.022904,0.590577,0.044853,,0.925331021
50,30,180,7,0.02284,0.612577,0.045178,,0.928110202
50,40,0,0.01,0.190951,0.28501,0.175961,,0.197619133
50,40,0,0.1,0.17303,0.299345,0.163938,,0.267404075
50,40,0,0.5,0.119297,0.364351,0.124566,,0.506678411
50,40,0,1,0.085386,0.431817,0.099673,,0.6698163
50,40,0,2,0.058928,0.546826,0.08223,,0.805439172
50,40,0,3,0.052136,0.619408,0.078242,,0.84472797
50,40,0,4,0.050529,0.683829,0.076608,,0.862385921
50,40,0,5,0.050766,0.722807,0.076702,,0.868749297
50,40,0,6,0.051608,0.760183,0.076901,,0.872853973
50,40,0,7,0.052079,0.787202,0.077715,,0.875896154
50,40,18,0.01,0.19094,0.284946,0.175422,,0.197538906
50,40,18,0.1,0.172832,0.298566,0.162837,,0.266725782
50,40,18,0.5,0.117672,0.359704,0.122333,,0.50700496
50,40,18,1,0.082309,0.422416,0.096925,,0.673846154
50,40,18,2,0.054971,0.530888,0.078967,,0.812340512
50,40,18,3,0.048109,0.599307,0.07513,,0.851381492
50,40,18,4,0.046515,0.661744,0.07319,,0.868649745
50,40,18,5,0.046705,0.69893,0.073462,,0.874724228
50,40,18,6,0.047483,0.73542,0.073528,,0.878700171
50,40,18,7,0.047958,0.761948,0.074107,,0.881571442
50,40,36,0.01,0.190911,0.284787,0.172307,,0.197343693
50,40,36,0.1,0.172501,0.296888,0.159579,,0.264997688
50,40,36,0.5,0.115796,0.352326,0.118524,,0.505274266
50,40,36,1,0.078911,0.409531,0.092088,,0.676886918
50,40,36,2,0.050459,0.510718,0.073548,,0.820167256
50,40,36,3,0.043336,0.574643,0.069518,,0.85974928
50,40,36,4,0.041605,0.634105,0.067457,,0.876855456
50,40,36,5,0.04158,0.669062,0.067419,,0.882979053
50,40,36,6,0.042158,0.703696,0.067342,,0.886953747
50,40,36,7,0.042511,0.729137,0.067867,,0.889817637
50,40,54,0.01,0.190871,0.284581,0.168364,,0.197096657
50,40,54,0.1,0.172153,0.294892,0.15547,,0.262799088
50,40,54,0.5,0.113982,0.344291,0.113478,,0.502558519
50,40,54,1,0.075919,0.396328,0.086606,,0.678477576
50,40,54,2,0.04654,0.491847,0.067487,,0.82711321
50,40,54,3,0.039178,0.552877,0.0634,,0.867654188
50,40,54,4,0.037284,0.610267,0.061329,,0.884846136
50,40,54,5,0.037067,0.643551,0.061223,,0.891078402
50,40,54,6,0.037463,0.676967,0.060997,,0.895124785
50,40,54,7,0.037684,0.701203,0.061692,,0.897997935
50,40,72,0.01,0.190828,0.284373,0.165573,,0.196853542
50,40,72,0.1,0.171773,0.292898,0.152033,,0.260668301
50,40,72,0.5,0.112248,0.336499,0.109386,,0.499727018
50,40,72,1,0.073148,0.383999,0.081885,,0.6799804
50,40,72,2,0.042976,0.475022,0.062383,,0.834068857
50,40,72,3,0.035398,0.534075,0.058546,,0.875681551
50,40,72,4,0.033394,0.590204,0.056217,,0.892898951
50,40,72,5,0.033024,0.622151,0.055953,,0.899190293
50,40,72,6,0.033296,0.65449,0.055496,,0.903179187
50,40,72,7,0.03341,0.67823,0.056204,,0.90610421
50,40,90,0.01,0.190787,0.284196,0.163229,,0.196657565
50,40,90,0.1,0.171415,0.291217,0.149517,,0.258957443
50,40,90,0.5,0.110709,0.330036,0.106582,,0.49762788
50,40,90,1,0.070706,0.373782,0.07863,,0.681854178
50,40,90,2,0.039875,0.461378,0.058367,,0.840898708
50,40,90,3,0.03209,0.519206,0.054383,,0.883583411
50,40,90,4,0.030022,0.574299,0.052041,,0.900642208
50,40,90,5,0.029551,0.605364,0.051941,,0.906913524
50,40,90,6,0.029737,0.637042,0.051469,,0.91080403
50,40,90,7,0.029784,0.66027,0.052059,,0.913676321
50,40,108,0.01,0.190753,0.284073,0.163089,,0.196535152
50,40,108,0.1,0.171105,0.290055,0.149206,,0.257936508
50,40,108,0.5,0.109425,0.325433,0.105516,,0.496732267
50,40,108,1,0.068735,0.36673,0.076892,,0.684314468
50,40,108,2,0.037387,0.451957,0.056541,,0.847195429
50,40,108,3,0.029473,0.508833,0.052297,,0.890497226
50,40,108,4,0.027355,0.563277,0.049923,,0.90737041
50,40,108,5,0.026818,0.594044,0.049757,,0.913610432
50,40,108,6,0.02694,0.625061,0.049257,,0.91736209
50,40,108,7,0.026949,0.647838,0.049984,,0.920125906
50,40,126,0.01,0.190727,0.284004,0.164178,,0.196483904
50,40,126,0.1,0.170882,0.289275,0.149795,,0.257288273
50,40,126,0.5,0.108471,0.322907,0.10576,,0.497095355
50,40,126,1,0.067285,0.362547,0.076997,,0.686924194
50,40,126,2,0.035562,0.446422,0.056404,,0.852434936
50,40,126,3,0.027545,0.502938,0.05213,,0.896151243
50,40,126,4,0.025402,0.556727,0.049731,,0.912727248
50,40,126,5,0.024832,0.587378,0.049548,,0.918877509
50,40,126,6,0.024911,0.617774,0.049053,,0.922478353
50,40,126,7,0.024895,0.640267,0.049709,,0.925146055
50,40,144,0.01,0.19071,0.283976,0.166189,,0.196479357
50,40,144,0.1,0.170733,0.289,0.151507,,0.257251492
50,40,144,0.5,0.107854,0.321837,0.107316,,0.497992744
50,40,144,1,0.066324,0.360753,0.078486,,0.689404955
50,40,144,2,0.03436,0.443833,0.057691,,0.856292334
50,40,144,3,0.026281,0.500242,0.053287,,0.900171502
50,40,144,4,0.024108,0.553435,0.050889,,0.916515307
50,40,144,5,0.023529,0.584103,0.05057,,0.922555099
50,40,144,6,0.023577,0.614312,0.050195,,0.926078048
50,40,144,7,0.023546,0.63651,0.050767,,0.928654538
50,40,162,0.01,0.190701,0.283971,0.167944,,0.196493579
50,40,162,0.1,0.170651,0.288939,0.153249,,0.257377228
50,40,162,0.5,0.107524,0.321563,0.108903,,0.498824248
50,40,162,1,0.065792,0.360268,0.079489,,0.691160869
50,40,162,2,0.033704,0.443039,0.058881,,0.858607258
50,40,162,3,0.02558,0.499518,0.054319,,0.902570568
50,40,162,4,0.023393,0.552387,0.052024,,0.91874327
50,40,162,5,0.022814,0.583021,0.051844,,0.924685764
50,40,162,6,0.022848,0.613138,0.051609,,0.928149362
50,40,162,7,0.022801,0.635199,0.052079,,0.930696049
50,40,180,0.01,0.190698,0.283974,0.168843,,0.196506219
50,40,180,0.1,0.170624,0.288938,0.154145,,0.257449485
50,40,180,0.5,0.107415,0.321537,0.109375,,0.499174733
50,40,180,1,0.065613,0.360254,0.079974,,0.691861544
50,40,180,2,0.03349,0.442819,0.05931,,0.859377001
50,40,180,3,0.025365,0.499419,0.055096,,0.903331656
50,40,180,4,0.023169,0.552211,0.052396,,0.919465397
50,40,180,5,0.02259,0.582878,0.052189,,0.925380037
50,40,180,6,0.022619,0.612754,0.052079,,0.928800878
50,40,180,7,0.022565,0.634752,0.052767,,0.931342107
50,50,0,0.01,0.192065,0.287406,0.181689,,0.198846228
50,50,0,0.1,0.182642,0.322026,0.173816,,0.276189495
50,50,0,0.5,0.150583,0.453031,0.147201,,0.501061937
50,50,0,1,0.125683,0.568027,0.128055,,0.637649738
50,50,0,2,0.097523,0.724309,0.110866,,0.762669256
50,50,0,3,0.08595,0.806135,0.104661,,0.807305358
50,50,0,4,0.080891,0.870499,0.101512,,0.829951965
50,50,0,5,0.078855,0.903576,0.10014,,0.839469642
50,50,0,6,0.077886,0.93659,0.099218,,0.846450779
50,50,0,7,0.076987,0.958487,0.099338,,0.85130095
50,50,18,0.01,0.190864,0.285502,0.179091,,0.198666572
50,50,18,0.1,0.171875,0.303516,0.166578,,0.276911006
50,50,18,0.5,0.116069,0.380749,0.12678,,0.532750424
50,50,18,1,0.082341,0.456519,0.102756,,0.694388153
50,50,18,2,0.058376,0.579474,0.088038,,0.8169601
50,50,18,3,0.053381,0.652799,0.085231,,0.848817582
50,50,18,4,0.052776,0.719497,0.083889,,0.863322944
50,50,18,5,0.053587,0.75855,0.084335,,0.86803458
50,50,18,6,0.054834,0.797463,0.084706,,0.871326545
50,50,18,7,0.055603,0.82612,0.085495,,0.87387649
50,50,36,0.01,0.190823,0.285275,0.174835,,0.198387727
50,50,36,0.1,0.171362,0.301139,0.161977,,0.274659736
50,50,36,0.5,0.11323,0.369926,0.120953,,0.531290101
50,50,36,1,0.077306,0.437269,0.096003,,0.699534567
50,50,36,2,0.051781,0.548861,0.080074,,0.827581155
50,50,36,3,0.046288,0.614968,0.076898,,0.859999758
50,50,36,4,0.045342,0.676695,0.075639,,0.874405328
50,50,36,5,0.045748,0.711964,0.075849,,0.879246996
50,50,36,6,0.046587,0.747883,0.075954,,0.882721815
50,50,36,7,0.047116,0.77455,0.076576,,0.885315931
50,50,54,0.01,0.190767,0.284989,0.169608,,0.198046898
50,50,54,0.1,0.170862,0.298413,0.156398,,0.271804379
50,50,54,0.5,0.110805,0.359192,0.114837,,0.528486352
50,50,54,1,0.073449,0.419982,0.089158,,0.702292722
50,50,54,2,0.046826,0.524428,0.072366,,0.836058916
50,50,54,3,0.040989,0.586756,0.069958,,0.869408757
50,50,54,4,0.039779,0.645802,0.068029,,0.88395536
50,50,54,5,0.039858,0.678596,0.067977,,0.889045088
50,50,54,6,0.040416,0.712811,0.067703,,0.892685738
50,50,54,7,0.040752,0.737718,0.068686,,0.895302324
50,50,72,0.01,0.190708,0.284712,0.165947,,0.197728324
50,50,72,0.1,0.170347,0.295783,0.152226,,0.269100895
50,50,72,0.5,0.108575,0.349178,0.109809,,0.525617527
50,50,72,1,0.069942,0.404389,0.083474,,0.705092014
50,50,72,2,0.042417,0.503602,0.066318,,0.84463178
50,50,72,3,0.036318,0.563663,0.06345,,0.878936166
50,50,72,4,0.034955,0.621055,0.061323,,0.893431503
50,50,72,5,0.034815,0.652216,0.061271,,0.898650861
50,50,72,6,0.035206,0.685189,0.061135,,0.902259177
50,50,72,7,0.035382,0.709298,0.062077,,0.904973949
50,50,90,0.01,0.190654,0.284492,0.164115,,0.197492981
50,50,90,0.1,0.169878,0.293707,0.150126,,0.267111749
50,50,90,0.5,0.106603,0.341273,0.106756,,0.523961989
50,50,90,1,0.066918,0.392335,0.080049,,0.708578931
50,50,90,2,0.038681,0.487804,0.062254,,0.853059441
50,50,90,3,0.032368,0.546397,0.059338,,0.888148039
50,50,90,4,0.030905,0.602706,0.057397,,0.902448032
50,50,90,5,0.030642,0.632956,0.057328,,0.907648908
50,50,90,6,0.030921,0.664882,0.056829,,0.911121395
50,50,90,7,0.031009,0.688443,0.057717,,0.91379828
50,50,108,0.01,0.190611,0.284361,0.165081,,0.197380056
50,50,108,0.1,0.169506,0.292462,0.15058,,0.266156963
50,50,108,0.5,0.105057,0.33659,0.106771,,0.524249004
50,50,108,1,0.064589,0.384993,0.079448,,0.712670881
50,50,108,2,0.035808,0.478135,0.061268,,0.860653808
50,50,108,3,0.029358,0.535733,0.058369,,0.896094611
50,50,108,4,0.027841,0.591275,0.055925,,0.910062089
50,50,108,5,0.02749,0.621246,0.056147,,0.91525058
50,50,108,6,0.027707,0.652251,0.055793,,0.91850379
50,50,108,7,0.027742,0.675253,0.056651,,0.92107483
50,50,126,0.01,0.19058,0.284308,0.168355,,0.197368643
50,50,126,0.1,0.169241,0.291977,0.153353,,0.266112771
50,50,126,0.5,0.103968,0.334647,0.109347,,0.525925926
50,50,126,1,0.062969,0.381792,0.081629,,0.71684118
50,50,126,2,0.033817,0.473915,0.063369,,0.86679193
50,50,126,3,0.027269,0.531204,0.060549,,0.902344428
50,50,126,4,0.025721,0.58607,0.058466,,0.915915729
50,50,126,5,0.025332,0.615916,0.05832,,0.920991566
50,50,126,6,0.025502,0.646394,0.058031,,0.924089442
50,50,126,7,0.025506,0.668964,0.058815,,0.926545423
50,50,144,0.01,0.190562,0.284312,0.173217,,0.19742079
50,50,144,0.1,0.169081,0.292002,0.158218,,0.266591915
50,50,144,0.5,0.103317,0.334642,0.113662,,0.528188712
50,50,144,1,0.061974,0.381614,0.085884,,0.720578555
50,50,144,2,0.032605,0.473404,0.067317,,0.871128774
50,50,144,3,0.026005,0.53065,0.06426,,0.906566904
50,50,144,4,0.024422,0.585034,0.062059,,0.919856397
50,50,144,5,0.024022,0.614769,0.062255,,0.924789172
50,50,144,6,0.024158,0.644912,0.061879,,0.92778633
50,50,144,7,0.024142,0.6672,0.0628,,0.930159024
50,50,162,0.01,0.190553,0.284336,0.177693,,0.197484044
50,50,162,0.1,0.168999,0.292214,0.162398,,0.267154222
50,50,162,0.5,0.102957,0.335214,0.117873,,0.530060182
50,50,162,1,0.061453,0.382524,0.089271,,0.723170344
50,50,162,2,0.031995,0.474277,0.07138,,0.873605493
50,50,162,3,0.02536,0.531989,0.068084,,0.908997773
50,50,162,4,0.023761,0.585694,0.065897,,0.922025416
50,50,162,5,0.023359,0.615533,0.065806,,0.92687653
50,50,162,6,0.023477,0.645703,0.065615,,0.929833528
50,50,162,7,0.023449,0.667615,0.066585,,0.932136531
50,50,180,0.01,0.190551,0.28435,0.180327,,0.197512745
50,50,180,0.1,0.168974,0.292324,0.164698,,0.267397648
50,50,180,0.5,0.102863,0.335579,0.119151,,0.530779442
50,50,180,1,0.061309,0.383002,0.09108,,0.724026639
50,50,180,2,0.031822,0.474875,0.073055,,0.874394362
50,50,180,3,0.025182,0.532714,0.069492,,0.90972511
50,50,180,4,0.023564,0.586285,0.067221,,0.922721854
50,50,180,5,0.023171,0.616083,0.067004,,0.927506124
50,50,180,6,0.023276,0.645978,0.067482,,0.930441955
50,50,180,7,0.023241,0.667913,0.068356,,0.93274726
50,60,0,0.01,0.190677,0.28642,0.185085,,0.200678269
50,60,0,0.1,0.170255,0.312349,0.172079,,0.294431874
50,60,0,0.5,0.11413,0.417204,0.134459,,0.570402045
50,60,0,1,0.083857,0.513288,0.113603,,0.719140242
50,60,0,2,0.065598,0.658053,0.103139,,0.818702662
50,60,0,3,0.063545,0.738896,0.101898,,0.841620755
50,60,0,4,0.064495,0.812429,0.101231,,0.852906295
50,60,0,5,0.066436,0.856353,0.102166,,0.856010421
50,60,0,6,0.068583,0.899381,0.103274,,0.858294317
50,60,0,7,0.069894,0.931604,0.104336,,0.860421089
50,60,18,0.01,0.190654,0.286292,0.183631,,0.200521652
50,60,18,0.1,0.169881,0.311018,0.170608,,0.293485742
50,60,18,0.5,0.111451,0.408734,0.13135,,0.571494757
50,60,18,1,0.079008,0.496434,0.109738,,0.725400649
50,60,18,2,0.059287,0.628389,0.098233,,0.827572869
50,60,18,3,0.056629,0.700692,0.097029,,0.850449149
50,60,18,4,0.057137,0.768726,0.096159,,0.861630803
50,60,18,5,0.058589,0.808246,0.096814,,0.864820871
50,60,18,6,0.0603,0.848825,0.097313,,0.867344975
50,60,18,7,0.061398,0.879582,0.097926,,0.869502009
50,60,36,0.01,0.190597,0.28598,0.17754,,0.200141845
50,60,36,0.1,0.169302,0.307881,0.165017,,0.290410597
50,60,36,0.5,0.108398,0.395843,0.124399,,0.570054795
50,60,36,1,0.073995,0.475069,0.101558,,0.730468579
50,60,36,2,0.052807,0.595711,0.08891,,0.837145615
50,60,36,3,0.049454,0.660909,0.08746,,0.860764145
50,60,36,4,0.049385,0.723597,0.08656,,0.872222122
50,60,36,5,0.050226,0.758395,0.086722,,0.875773694
50,60,36,6,0.051314,0.795411,0.086817,,0.878794178
50,60,36,7,0.052035,0.823234,0.087888,,0.881099411
50,60,54,0.01,0.19052,0.285593,0.171249,,0.199685789
50,60,54,0.1,0.168626,0.304219,0.157636,,0.286759932
50,60,54,0.5,0.105405,0.381981,0.11637,,0.567468085
50,60,54,1,0.06941,0.453874,0.093016,,0.734713846
50,60,54,2,0.047106,0.566735,0.08002,,0.846520516
50,60,54,3,0.043322,0.627867,0.078477,,0.870909684
50,60,54,4,0.042884,0.687486,0.076785,,0.882569109
50,60,54,5,0.043274,0.719469,0.077285,,0.886530588
50,60,54,6,0.043992,0.754264,0.07677,,0.88977972
50,60,54,7,0.044429,0.779951,0.077848,,0.892212329
50,60,72,0.01,0.190439,0.285231,0.166934,,0.199281014
50,60,72,0.1,0.167934,0.300677,0.152555,,0.283269065
50,60,72,0.5,0.102535,0.369651,0.111142,,0.565700804
50,60,72,1,0.065161,0.435228,0.086597,,0.739558623
50,60,72,2,0.041946,0.542736,0.073004,,0.856516876
50,60,72,3,0.03785,0.60129,0.071792,,0.881559596
50,60,72,4,0.037215,0.659206,0.069698,,0.893124992
50,60,72,5,0.037323,0.688921,0.070201,,0.897216363
50,60,72,6,0.037814,0.722183,0.069564,,0.900489081
50,60,72,7,0.038055,0.746553,0.070605,,0.902996146
50,60,90,0.01,0.190367,0.284966,0.165819,,0.199016269
50,60,90,0.1,0.167265,0.298195,0.151376,,0.281291625
50,60,90,0.5,0.100086,0.360584,0.108869,,0.565476371
50,60,90,1,0.061565,0.421721,0.084015,,0.745223325
50,60,90,2,0.037628,0.525477,0.069677,,0.866355298
50,60,90,3,0.033323,0.582542,0.068487,,0.891784726
50,60,90,4,0.032571,0.63915,0.066258,,0.903022237
50,60,90,5,0.032507,0.668121,0.0667,,0.907206107
50,60,90,6,0.032874,0.700112,0.065952,,0.910301152
50,60,90,7,0.032991,0.723805,0.067441,,0.912814021
50,60,108,0.01,0.190313,0.28484,0.170074,,0.198940131
50,60,108,0.1,0.166804,0.297033,0.154072,,0.280764579
50,60,108,0.5,0.098254,0.356273,0.111219,,0.567664847
50,60,108,1,0.058895,0.414964,0.085563,,0.751423947
50,60,108,2,0.034474,0.516821,0.071289,,0.874934472
50,60,108,3,0.030031,0.573105,0.070227,,0.900417153
50,60,108,4,0.029211,0.62892,0.067687,,0.911230439
50,60,108,5,0.029044,0.657476,0.068201,,0.915387753
50,60,108,6,0.029341,0.688394,0.067557,,0.918240019
50,60,108,7,0.029387,0.711392,0.069098,,0.920659198
50,60,126,0.01,0.190278,0.284834,0.177542,,0.199018337
50,60,126,0.1,0.166505,0.296987,0.16152,,0.281519422
50,60,126,0.5,0.097048,0.355825,0.118297,,0.571411853
50,60,126,1,0.057177,0.414044,0.092609,,0.757324058
50,60,126,2,0.032439,0.515515,0.077899,,0.88159955
50,60,126,3,0.027913,0.571399,0.076888,,0.906849854
50,60,126,4,0.027058,0.62655,0.073926,,0.917204196
50,60,126,5,0.026845,0.654974,0.074664,,0.921254761
50,60,126,6,0.027092,0.685178,0.07433,,0.923927724
50,60,126,7,0.027098,0.707809,0.075642,,0.926254615
50,60,144,0.01,0.190259,0.284901,0.188179,,0.199179224
50,60,144,0.1,0.16634,0.297621,0.172426,,0.282956973
50,60,144,0.5,0.096417,0.357819,0.12854,,0.575476184
50,60,144,1,0.056236,0.41672,0.10274,,0.762193523
50,60,144,2,0.031344,0.518416,0.087913,,0.885972061
50,60,144,3,0.02678,0.574403,0.086111,,0.910908991
50,60,144,4,0.025876,0.628871,0.083481,,0.920958783
50,60,144,5,0.025652,0.65727,0.084199,,0.924875754
50,60,144,6,0.025867,0.68721,0.083712,,0.92744963
50,60,144,7,0.025848,0.709231,0.085424,,0.929672865
50,60,162,0.01,0.190252,0.28498,0.199014,,0.199330011
50,60,162,0.1,0.166273,0.298354,0.182163,,0.284273191
50,60,162,0.5,0.096128,0.360252,0.138186,,0.578737017
50,60,162,1,0.055838,0.42002,0.111642,,0.765316544
50,60,162,2,0.030882,0.522232,0.096896,,0.88833405
50,60,162,3,0.0263,0.578682,0.096296,,0.913055264
50,60,162,4,0.025367,0.632406,0.094247,,0.922870048
50,60,162,5,0.025143,0.660936,0.094107,,0.926705234
50,60,162,6,0.025327,0.690752,0.093683,,0.929261995
50,60,162,7,0.025302,0.712273,0.095716,,0.931391384
50,60,180,0.01,0.190251,0.285018,0.20397,,0.199396552
50,60,180,0.1,0.166254,0.298668,0.186689,,0.284809065
50,60,180,0.5,0.096061,0.361311,0.14299,,0.579943678
50,60,180,1,0.055727,0.421593,0.115815,,0.766500461
50,60,180,2,0.030782,0.523803,0.100997,,0.888990867
50,60,180,3,0.026175,0.580511,0.100079,,0.913711541
50,60,180,4,0.02523,0.63423,0.09777,,0.92348285
50,60,180,5,0.025024,0.662596,0.097203,,0.927215613
50,60,180,6,0.025187,0.692269,0.097875,,0.929788029
50,60,180,7,0.025144,0.713728,0.10015,,0.931939497
55,30,0,0.01,0.190928,0.284596,0.170542,,0.196978491
55,30,0,0.1,0.172194,0.296237,0.157703,,0.264805275
55,30,0,0.5,0.115129,0.348006,0.117434,,0.502827469
55,30,0,1,0.078018,0.403896,0.091895,,0.676216088
55,30,0,2,0.049313,0.495559,0.072332,,0.81899235
55,30,0,3,0.041787,0.560624,0.06755,,0.861267474
55,30,0,4,0.040643,0.611663,0.067485,,0.875386705
55,30,0,5,0.040534,0.649737,0.066678,,0.882556271
55,30,0,6,0.040989,0.682084,0.067025,,0.886625555
55,30,0,7,0.041604,0.707701,0.067827,,0.888953097
55,30,18,0.01,0.190921,0.284558,0.169759,,0.196931936
55,30,18,0.1,0.172116,0.295835,0.157287,,0.264384519
55,30,18,0.5,0.114716,0.346318,0.116543,,0.502353406
55,30,18,1,0.077357,0.40109,0.090713,,0.676632939
55,30,18,2,0.048466,0.491514,0.071078,,0.820489648
55,30,18,3,0.040894,0.555851,0.066286,,0.862943133
55,30,18,4,0.039703,0.606499,0.066091,,0.877118919
55,30,18,5,0.039558,0.644246,0.065167,,0.88430018
55,30,18,6,0.039945,0.676148,0.065593,,0.888436279
55,30,18,7,0.04054,0.7016,0.066393,,0.890748376
55,30,36,0.01,0.190902,0.284454,0.167538,,0.196804079
55,30,36,0.1,0.171922,0.294765,0.154787,,0.263223531
55,30,36,0.5,0.113749,0.34194,0.114048,,0.500760387
55,30,36,1,0.075765,0.394016,0.088013,,0.677445448
55,30,36,2,0.046421,0.481622,0.067703,,0.824177198
55,30,36,3,0.038744,0.544439,0.062893,,0.867129186
55,30,36,4,0.03747,0.594041,0.062755,,0.881332233
55,30,36,5,0.037228,0.630973,0.061963,,0.888572451
55,30,36,6,0.037511,0.662249,0.062201,,0.892788956
55,30,36,7,0.038043,0.687076,0.062937,,0.895071016
55,30,54,0.01,0.190874,0.284312,0.16512,,0.196634581
55,30,54,0.1,0.17159,0.293334,0.152304,,0.261857852
55,30,54,0.5,0.112517,0.336178,0.111111,,0.498470007
55,30,54,1,0.073792,0.385047,0.084403,,0.678353409
55,30,54,2,0.043899,0.469413,0.06365,,0.828957827
55,30,54,3,0.036097,0.530636,0.058757,,0.872613735
55,30,54,4,0.034708,0.57927,0.058813,,0.886940574
55,30,54,5,0.034372,0.615182,0.057999,,0.894167383
55,30,54,6,0.034558,0.646054,0.057968,,0.898450218
55,30,54,7,0.035012,0.67004,0.058758,,0.900682503
55,30,72,0.01,0.190843,0.284162,0.163132,,0.196458985
55,30,72,0.1,0.171284,0.291803,0.150003,,0.260251313
55,30,72,0.5,0.11121,0.330322,0.108266,,0.496253952
55,30,72,1,0.071747,0.375868,0.080799,,0.679425399
