SZ,VZ,VA,LAI,BRF_toc,BRF_toc(NIR),BRF_toa,LAD,NDVI
10,50,36,0.01,0.114978,0.194118,0.109385,0.002422,0.256036959
10,50,36,0.1,0.107425,0.198359,0.102801,0.02422,0.29737985
10,50,36,0.5,0.07974,0.221365,0.083701,0.1211,0.470350874
10,50,36,1,0.05816,0.247815,0.068085,0.2422,0.619838222
10,50,36,2,0.036637,0.28327,0.053097,0.4844,0.770952183
10,50,36,3,0.027121,0.312945,0.045628,0.7266,0.840495668
10,50,36,4,0.021966,0.326896,0.043142,0.9688,0.874070549
10,50,36,5,0.019177,0.335271,0.040896,1.211,0.891792308
10,50,36,6,0.017287,0.341953,0.039967,1.4532,0.903757933
10,50,36,7,0.015964,0.350201,0.038566,1.6954,0.912804337
10,50,54,0.01,0.112507,0.190365,0.107168,0.002422,0.257065691
10,50,54,0.1,0.104134,0.194216,0.100539,0.02422,0.30193397
10,50,54,0.5,0.078176,0.217952,0.082173,0.1211,0.472012103
10,50,54,1,0.057594,0.24613,0.067228,0.2422,0.620747784
10,50,54,2,0.036792,0.282418,0.052838,0.4844,0.769480906
10,50,54,3,0.027849,0.311206,0.045657,0.7266,0.835725767
10,50,54,4,0.022555,0.32534,0.04319,0.9688,0.87033444
10,50,54,5,0.01957,0.335024,0.040589,1.211,0.889620242
10,50,54,6,0.017959,0.342299,0.039804,1.4532,0.90029923
10,50,54,7,0.016464,0.349421,0.03817,1.6954,0.91000451
10,50,72,0.01,0.110442,0.188934,0.105453,0.002422,0.262185346
10,50,72,0.1,0.10357,0.192027,0.099453,0.02422,0.299248639
10,50,72,0.5,0.076881,0.21589,0.080304,0.1211,0.47480454
10,50,72,1,0.056633,0.243132,0.065864,0.2422,0.622150685
10,50,72,2,0.036157,0.279965,0.051672,0.4844,0.771246544
10,50,72,3,0.026427,0.306984,0.044369,0.7266,0.841474936
10,50,72,4,0.021129,0.320613,0.0418,0.9688,0.876345313
10,50,72,5,0.018315,0.329725,0.03925,1.211,0.894753477
10,50,72,6,0.016418,0.336293,0.038367,1.4532,0.906903953
10,50,72,7,0.01539,0.344905,0.036824,1.6954,0.914570005
10,50,90,0.01,0.110933,0.187923,0.105361,0.002422,0.257615708
10,50,90,0.1,0.103318,0.19219,0.099044,0.02422,0.300743127
