SZ,VZ,VA,LAI,BRF_toc,BRF_toc(NIR),BRF_toa,LAD,NDVI
20,60,180,0.01,0.155948,0.245942,0.135981,0.00656,0.223926945
20,60,180,0.1,0.142327,0.249745,0.125727,0.0656,0.273975188
20,60,180,0.5,0.10263,0.268737,0.09965,0.328,0.4472853
20,60,180,1,0.077584,0.284053,0.083574,0.656,0.57092886
20,60,180,2,0.055208,0.299492,0.070278,1.312,0.688705949
20,60,180,3,0.045841,0.297157,0.063338,1.968,0.732703981
20,60,180,4,0.041127,0.296904,0.061193,2.624,0.756667288
20,60,180,5,0.039013,0.291344,0.058736,3.28,0.763813087
20,60,180,6,0.037852,0.288733,0.05843,3.936,0.76819511
20,60,180,7,0.036885,0.284798,0.057533,4.592,0.770674857
30,30,0,0.01,0.182687,0.288097,0.163626,0.00656,0.223903106
30,30,0,0.1,0.174745,0.299303,0.157144,0.0656,0.262753983
30,30,0,0.5,0.151634,0.340197,0.138303,0.328,0.383389823
30,30,0,1,0.135497,0.378171,0.126016,0.656,0.472433556
30,30,0,2,0.121305,0.426412,0.113785,1.312,0.557052273
30,30,0,3,0.113668,0.449125,0.108597,1.968,0.59605752
30,30,0,4,0.110273,0.462566,0.105688,2.624,0.614994789
30,30,0,5,0.108705,0.466997,0.104577,3.28,0.622356705
30,30,0,6,0.108201,0.474653,0.10391,3.936,0.628720057
30,30,0,7,0.107337,0.473296,0.10364,4.592,0.630275923
30,30,18,0.01,0.176016,0.276783,0.158387,0.00656,0.222542453
30,30,18,0.1,0.164762,0.281436,0.150367,0.0656,0.261484812
30,30,18,0.5,0.132791,0.29998,0.125576,0.328,0.386322096
30,30,18,1,0.113388,0.321572,0.11093,0.656,0.47862792
30,30,18,2,0.098197,0.355062,0.098381,1.312,0.566706894
30,30,18,3,0.092005,0.373959,0.094033,1.968,0.605098248
30,30,18,4,0.089318,0.385381,0.09174,2.624,0.623685746
30,30,18,5,0.088587,0.39222,0.091057,3.28,0.631507029
30,30,18,6,0.088085,0.400695,0.090357,3.936,0.639571996
30,30,18,7,0.087202,0.401034,0.089906,4.592,0.642787504
30,30,36,0.01,0.173691,0.272701,0.15566,0.00656,0.22180057
30,30,36,0.1,0.162477,0.277368,0.147439,0.0656,0.261207926
30,30,36,0.5,0.129116,0.292649,0.121954,0.328,0.387734876
30,30,36,1,0.107337,0.309126,0.105762,0.656,0.484530438
30,30,36,2,0.089133,0.333929,0.091335,1.312,0.578629137
30,30,36,3,0.082244,0.346738,0.08669,1.968,0.616562
30,30,36,4,0.078025,0.355175,0.083455,2.624,0.639773777
30,30,36,5,0.076889,0.360538,0.08239,3.28,0.64844877
30,30,36,6,0.076025,0.365937,0.081624,3.936,0.655965898
30,30,36,7,0.075224,0.364651,0.081222,4.592,0.657975561
30,30,54,0.01,0.171037,0.268639,0.152207,0.00656,0.22198619
30,30,54,0.1,0.159898,0.272635,0.144397,0.0656,0.260643697
30,30,54,0.5,0.125761,0.285084,0.11837,0.328,0.38779345
30,30,54,1,0.102503,0.298495,0.101156,0.656,0.488760542
30,30,54,2,0.082288,0.31775,0.085502,1.312,0.588599083
30,30,54,3,0.07481,0.326752,0.080139,1.968,0.627404984
30,30,54,4,0.070172,0.332466,0.076791,2.624,0.651438761
30,30,54,5,0.068574,0.335902,0.075401,3.28,0.660924258
30,30,54,6,0.067766,0.33973,0.074776,3.936,0.66740287
30,30,54,7,0.06701,0.33756,0.074494,4.592,0.668734706
30,30,72,0.01,0.169218,0.265114,0.149204,0.00656,0.220789626
30,30,72,0.1,0.157734,0.268412,0.1412,0.0656,0.2597185
30,30,72,0.5,0.122882,0.278153,0.11449,0.328,0.387175683
30,30,72,1,0.098955,0.289018,0.097026,0.656,0.489887183
30,30,72,2,0.077152,0.304466,0.080245,1.312,0.595658486
30,30,72,3,0.069167,0.310929,0.074614,1.968,0.636055102
30,30,72,4,0.064505,0.31489,0.071528,2.624,0.659958618
30,30,72,5,0.062473,0.316521,0.069732,3.28,0.670321958
30,30,72,6,0.061989,0.319463,0.069139,3.936,0.674984008
30,30,72,7,0.061226,0.316035,0.068816,4.592,0.675418344
30,30,90,0.01,0.167946,0.262903,0.146819,0.00656,0.22039508
30,30,90,0.1,0.156172,0.265244,0.13827,0.0656,0.258822636
30,30,90,0.5,0.120876,0.272925,0.111829,0.328,0.386106181
30,30,90,1,0.096179,0.281465,0.093467,0.656,0.490636684
30,30,90,2,0.074137,0.294801,0.076717,1.312,0.598105915
30,30,90,3,0.065504,0.298588,0.070841,1.968,0.640178856
30,30,90,4,0.060936,0.301423,0.067591,2.624,0.663670559
30,30,90,5,0.058942,0.301207,0.065931,3.28,0.672679919
30,30,90,6,0.058019,0.303235,0.065168,3.936,0.6787911
30,30,90,7,0.057301,0.298808,0.06475,4.592,0.678182804
30,30,108,0.01,0.167132,0.26129,0.144912,0.00656,0.219778629
30,30,108,0.1,0.155193,0.26297,0.136761,0.0656,0.257739207
30,30,108,0.5,0.119555,0.269083,0.109476,0.328,0.384748789
30,30,108,1,0.094673,0.276227,0.091253,0.656,0.489495821
30,30,108,2,0.072367,0.287427,0.074378,1.312,0.597730924
30,30,108,3,0.063324,0.290095,0.068105,1.968,0.641649147
30,30,108,4,0.058826,0.29068,0.064759,2.624,0.663376308
30,30,108,5,0.056568,0.288891,0.062994,3.28,0.672505276
30,30,108,6,0.055382,0.289459,0.062245,3.936,0.678796895
30,30,108,7,0.054619,0.285746,0.061636,4.592,0.679056307
30,30,126,0.01,0.166644,0.26006,0.14396,0.00656,0.218924594
30,30,126,0.1,0.154532,0.261204,0.135491,0.0656,0.25658591
30,30,126,0.5,0.11877,0.266522,0.108308,0.328,0.383480581
30,30,126,1,0.094194,0.273025,0.090231,0.656,0.486987329
30,30,126,2,0.071815,0.282495,0.073416,1.312,0.59462053
30,30,126,3,0.062401,0.284313,0.066781,1.968,0.640043379
30,30,126,4,0.057833,0.283538,0.063319,2.624,0.661172156
30,30,126,5,0.055479,0.28054,0.061594,3.28,0.66978653
30,30,126,6,0.054059,0.280013,0.06051,3.936,0.676363179
30,30,126,7,0.053791,0.275655,0.060361,4.592,0.673445724
30,30,144,0.01,0.166399,0.259246,0.143232,0.00656,0.218132481
30,30,144,0.1,0.153989,0.260244,0.134818,0.0656,0.256510225
30,30,144,0.5,0.118471,0.265654,0.107642,0.328,0.383164335
30,30,144,1,0.094134,0.271435,0.08985,0.656,0.485000096
30,30,144,2,0.071925,0.280806,0.073066,1.312,0.592182144
30,30,144,3,0.062079,0.281216,0.066019,1.968,0.638334377
30,30,144,4,0.057429,0.279813,0.062533,2.624,0.659419645
30,30,144,5,0.055157,0.276038,0.060777,3.28,0.6669213
30,30,144,6,0.053994,0.274599,0.059857,3.936,0.671362445
30,30,144,7,0.053219,0.269341,0.059394,4.592,0.670021081
30,30,162,0.01,0.166269,0.258595,0.143147,0.00656,0.217307185
30,30,162,0.1,0.153875,0.259391,0.134313,0.0656,0.255322238
30,30,162,0.5,0.118775,0.265845,0.107331,0.328,0.382377411
30,30,162,1,0.094796,0.271837,0.089682,0.656,0.482883428
30,30,162,2,0.07293,0.280282,0.073468,1.312,0.587046873
30,30,162,3,0.063246,0.280447,0.066711,1.968,0.631962245
30,30,162,4,0.058678,0.279367,0.063029,2.624,0.652839119
30,30,162,5,0.056174,0.27513,0.061245,3.28,0.660891507
30,30,162,6,0.055015,0.272508,0.060346,3.936,0.664054127
30,30,162,7,0.053937,0.267355,0.059636,4.592,0.664249343
30,30,180,0.01,0.166036,0.258341,0.143033,0.00656,0.217507075
30,30,180,0.1,0.153852,0.25893,0.134245,0.0656,0.254560519
30,30,180,0.5,0.119346,0.265981,0.107568,0.328,0.380546912
30,30,180,1,0.095682,0.272952,0.090268,0.656,0.480883478
30,30,180,2,0.074492,0.280313,0.074438,1.312,0.580096109
30,30,180,3,0.064896,0.27977,0.067744,1.968,0.623426738
30,30,180,4,0.059886,0.279226,0.06375,2.624,0.646806955
30,30,180,5,0.057637,0.275369,0.062079,3.28,0.653838069
30,30,180,6,0.056458,0.273251,0.061174,3.936,0.657528305
30,30,180,7,0.055551,0.267257,0.060807,4.592,0.655826374
30,40,0,0.01,0.176349,0.278841,0.159256,0.00656,0.225163119
30,40,0,0.1,0.164283,0.284534,0.15068,0.0656,0.267928799
30,40,0,0.5,0.131892,0.307155,0.125683,0.328,0.399189608
30,40,0,1,0.113009,0.333986,0.111996,0.656,0.494361234
30,40,0,2,0.098644,0.37646,0.100272,1.312,0.58474776
30,40,0,3,0.093764,0.399152,0.096829,1.968,0.619553839
30,40,0,4,0.091442,0.415718,0.094535,2.624,0.639395851
30,40,0,5,0.091201,0.423431,0.09437,3.28,0.645568095
30,40,0,6,0.091102,0.432106,0.093822,3.936,0.651756089
30,40,0,7,0.09041,0.434396,0.093667,4.592,0.655453634
30,40,18,0.01,0.174325,0.275892,0.157088,0.00656,0.225595657
30,40,18,0.1,0.162614,0.28167,0.149007,0.0656,0.267972738
30,40,18,0.5,0.12878,0.302337,0.123504,0.328,0.402575171
30,40,18,1,0.108411,0.325613,0.108532,0.656,0.500437764
30,40,18,2,0.091378,0.36086,0.095127,1.312,0.595885352
30,40,18,3,0.084764,0.378485,0.090648,1.968,0.634045621
30,40,18,4,0.081142,0.391501,0.087569,2.624,0.656645714
30,40,18,5,0.080068,0.397723,0.087039,3.28,0.664840903
30,40,18,6,0.079705,0.405473,0.086284,3.936,0.671440172
30,40,18,7,0.078979,0.406331,0.086025,4.592,0.67452144
30,40,36,0.01,0.171225,0.270822,0.153577,0.00656,0.225308621
30,40,36,0.1,0.159648,0.276145,0.145558,0.0656,0.267321871
30,40,36,0.5,0.124353,0.29371,0.119228,0.328,0.405099231
30,40,36,1,0.101236,0.311754,0.102474,0.656,0.509741156
30,40,36,2,0.081065,0.339806,0.087263,1.312,0.614775074
30,40,36,3,0.073418,0.352232,0.081979,1.968,0.655031129
30,40,36,4,0.069124,0.360874,0.078807,2.624,0.678491528
30,40,36,5,0.067733,0.365959,0.077751,3.28,0.687644688
30,40,36,6,0.067155,0.371034,0.077012,3.936,0.693488426
30,40,36,7,0.066008,0.369789,0.076463,4.592,0.697069966
30,40,54,0.01,0.168229,0.265977,0.14949,0.00656,0.225118953
30,40,54,0.1,0.156515,0.27032,0.141399,0.0656,0.266625277
30,40,54,0.5,0.12016,0.284231,0.114625,0.328,0.405723668
30,40,54,1,0.095643,0.299296,0.097151,0.656,0.515656848
30,40,54,2,0.074428,0.321404,0.081132,1.312,0.62394147
30,40,54,3,0.066117,0.331199,0.075368,1.968,0.66718179
30,40,54,4,0.06126,0.336546,0.071937,2.624,0.692010679
30,40,54,5,0.0597,0.340808,0.070691,3.28,0.701878614
30,40,54,6,0.058809,0.342331,0.069852,3.936,0.706790647
30,40,54,7,0.057784,0.340751,0.069274,4.592,0.710017941
30,40,72,0.01,0.166164,0.262143,0.146361,0.00656,0.224089263
30,40,72,0.1,0.154047,0.265636,0.138001,0.0656,0.265888778
30,40,72,0.5,0.117573,0.277041,0.110656,0.328,0.404111359
30,40,72,1,0.092488,0.289644,0.093072,0.656,0.515936901
30,40,72,2,0.06949,0.307948,0.075917,1.312,0.631780584
30,40,72,3,0.060992,0.313764,0.069977,1.968,0.67449754
30,40,72,4,0.056316,0.317403,0.066631,2.624,0.698618481
30,40,72,5,0.053955,0.319311,0.064938,3.28,0.710903216
30,40,72,6,0.053195,0.321099,0.064237,3.936,0.715758201
30,40,72,7,0.052255,0.317946,0.063705,4.592,0.717693901
30,40,90,0.01,0.164929,0.25973,0.143638,0.00656,0.223240294
30,40,90,0.1,0.152732,0.262154,0.135172,0.0656,0.263739919
30,40,90,0.5,0.11595,0.271399,0.10788,0.328,0.401315093
30,40,90,1,0.090073,0.2821,0.089297,0.656,0.515961663
30,40,90,2,0.067075,0.29733,0.072676,1.312,0.631865644
30,40,90,3,0.057842,0.301266,0.066161,1.968,0.677857358
30,40,90,4,0.053184,0.303174,0.06284,2.624,0.701513646
30,40,90,5,0.051297,0.302523,0.061383,3.28,0.710039003
30,40,90,6,0.050184,0.303778,0.060638,3.936,0.716444138
30,40,90,7,0.049445,0.298638,0.060139,4.592,0.715901093
30,40,108,0.01,0.164151,0.258041,0.141948,0.00656,0.222386971
30,40,108,0.1,0.151732,0.259848,0.133194,0.0656,0.262685262
30,40,108,0.5,0.114806,0.267319,0.105972,0.328,0.39911809
30,40,108,1,0.088961,0.276716,0.087478,0.656,0.513444925
30,40,108,2,0.06592,0.28953,0.070583,1.312,0.629089886
30,40,108,3,0.056824,0.29218,0.064283,1.968,0.674364764
30,40,108,4,0.051865,0.293204,0.060837,2.624,0.699393455
30,40,108,5,0.049258,0.290054,0.058965,3.28,0.709659546
30,40,108,6,0.047916,0.288521,0.058063,3.936,0.715156181
30,40,108,7,0.047366,0.284749,0.057751,4.592,0.714761453
30,40,126,0.01,0.163551,0.256652,0.140729,0.00656,0.221561959
30,40,126,0.1,0.150965,0.258089,0.132157,0.0656,0.261882294
30,40,126,0.5,0.113997,0.264896,0.104845,0.328,0.398262834
30,40,126,1,0.088661,0.273696,0.086442,0.656,0.510642819
30,40,126,2,0.065746,0.28415,0.069824,1.312,0.624196904
30,40,126,3,0.055972,0.286271,0.063065,1.968,0.672910768
30,40,126,4,0.051113,0.28535,0.059898,2.624,0.696174617
30,40,126,5,0.048336,0.280646,0.057821,3.28,0.706148057
30,40,126,6,0.046822,0.278878,0.056741,3.936,0.712483881
30,40,126,7,0.046092,0.274385,0.056293,4.592,0.712353773
30,40,144,0.01,0.163131,0.25566,0.140182,0.00656,0.220943143
30,40,144,0.1,0.150355,0.256911,0.131422,0.0656,0.261637357
30,40,144,0.5,0.113443,0.263831,0.104102,0.328,0.39861745
30,40,144,1,0.08823,0.271448,0.086039,0.656,0.509394514
30,40,144,2,0.065527,0.281985,0.06961,1.312,0.62287921
30,40,144,3,0.055793,0.283048,0.062658,1.968,0.6706833
30,40,144,4,0.05116,0.280943,0.059409,2.624,0.691902813
30,40,144,5,0.048368,0.275359,0.057495,3.28,0.701180316
30,40,144,6,0.047746,0.273312,0.056955,3.936,0.702570875
30,40,144,7,0.046164,0.266782,0.056121,4.592,0.704971465
30,40,162,0.01,0.163218,0.25499,0.140419,0.00656,0.219441044
30,40,162,0.1,0.150514,0.256025,0.131548,0.0656,0.259534756
30,40,162,0.5,0.114166,0.264522,0.104426,0.328,0.397044533
30,40,162,1,0.089766,0.272508,0.086983,0.656,0.504430348
30,40,162,2,0.067163,0.282429,0.07055,1.312,0.615763519
30,40,162,3,0.057651,0.282767,0.064034,1.968,0.661292881
30,40,162,4,0.05294,0.279787,0.060438,2.624,0.68178116
30,40,162,5,0.05003,0.274957,0.058384,3.28,0.692110761
30,40,162,6,0.049423,0.271072,0.058016,3.936,0.691583332
30,40,162,7,0.04802,0.265363,0.057225,4.592,0.693537939
30,40,180,0.01,0.163053,0.254498,0.140759,0.00656,0.219003188
30,40,180,0.1,0.150499,0.255541,0.131601,0.0656,0.25869865
30,40,180,0.5,0.115101,0.26475,0.104714,0.328,0.393967635
30,40,180,1,0.091175,0.274704,0.087799,0.656,0.501611188
30,40,180,2,0.069223,0.283166,0.072045,1.312,0.607121675
30,40,180,3,0.059634,0.28333,0.065562,1.968,0.652243384
30,40,180,4,0.054798,0.281378,0.061788,2.624,0.673992195
30,40,180,5,0.052593,0.275942,0.060112,3.28,0.679833199
30,40,180,6,0.051282,0.273555,0.059193,3.936,0.684260106
30,40,180,7,0.050287,0.265368,0.058784,4.592,0.681379988
30,50,0,0.01,0.173291,0.276267,0.156642,0.00656,0.229060544
30,50,0,0.1,0.160604,0.283481,0.147528,0.0656,0.276697029
30,50,0,0.5,0.124884,0.307928,0.121618,0.328,0.422918034
30,50,0,1,0.101974,0.332818,0.106164,0.656,0.530929732
30,50,0,2,0.08265,0.372207,0.09206,1.312,0.636589082
30,50,0,3,0.075656,0.389693,0.087501,1.968,0.674841893
30,50,0,4,0.071905,0.4051,0.084182,2.624,0.698514691
30,50,0,5,0.070996,0.411045,0.08404,3.28,0.705435845
30,50,0,6,0.070188,0.419953,0.083024,3.936,0.71360078
30,50,0,7,0.069444,0.419746,0.082776,4.592,0.716085774
30,50,18,0.01,0.17133,0.27315,0.154679,0.00656,0.229076674
30,50,18,0.1,0.158639,0.280222,0.145818,0.0656,0.277042161
30,50,18,0.5,0.121803,0.302701,0.119282,0.328,0.426139683
30,50,18,1,0.098016,0.326064,0.10334,0.656,0.537747595
30,50,18,2,0.077976,0.362122,0.08867,1.312,0.645642561
30,50,18,3,0.07027,0.37832,0.083488,1.968,0.686707238
30,50,18,4,0.065837,0.391074,0.079981,2.624,0.711816962
30,50,18,5,0.06481,0.397571,0.079621,3.28,0.719668412
30,50,18,6,0.064248,0.404153,0.078705,3.936,0.725670953
30,50,18,7,0.063224,0.404692,0.078343,4.592,0.729763462
30,50,36,0.01,0.167595,0.267222,0.150214,0.00656,0.229123976
30,50,36,0.1,0.155179,0.273398,0.141949,0.0656,0.275840747
30,50,36,0.5,0.117272,0.293767,0.114937,0.328,0.429387479
30,50,36,1,0.092154,0.314216,0.097569,0.656,0.54645274
30,50,36,2,0.070879,0.345568,0.082195,1.312,0.659601342
30,50,36,3,0.062644,0.358841,0.077007,1.968,0.702746242
30,50,36,4,0.058113,0.366881,0.073694,2.624,0.726523198
30,50,36,5,0.056328,0.371967,0.072902,3.28,0.736966343
30,50,36,6,0.055638,0.377024,0.07212,3.936,0.742810785
30,50,36,7,0.054139,0.375331,0.071024,4.592,0.747879945
30,50,54,0.01,0.164515,0.261739,0.146027,0.00656,0.228089355
30,50,54,0.1,0.151785,0.267391,0.13745,0.0656,0.275793461
30,50,54,0.5,0.113368,0.284684,0.110418,0.328,0.43038598
30,50,54,1,0.087729,0.302754,0.093035,0.656,0.550664177
30,50,54,2,0.06572,0.328847,0.077006,1.312,0.666875334
30,50,54,3,0.056761,0.339639,0.071178,1.968,0.713617558
30,50,54,4,0.052142,0.343865,0.067712,2.624,0.736661221
30,50,54,5,0.050099,0.348224,0.066376,3.28,0.748450378
30,50,54,6,0.048936,0.350464,0.065256,3.936,0.754952429
30,50,54,7,0.047877,0.347816,0.064695,4.592,0.758009366
30,50,72,0.01,0.162518,0.257935,0.142637,0.00656,0.226938564
30,50,72,0.1,0.149623,0.262406,0.133798,0.0656,0.273725879
30,50,72,0.5,0.110989,0.277601,0.106347,0.328,0.42876039
30,50,72,1,0.084986,0.293566,0.088873,0.656,0.550994315
30,50,72,2,0.06139,0.315411,0.072203,1.312,0.674151608
30,50,72,3,0.052536,0.322836,0.066107,1.968,0.720085675
30,50,72,4,0.047648,0.325909,0.062691,2.624,0.744895692
30,50,72,5,0.045702,0.327774,0.061427,3.28,0.755261382
30,50,72,6,0.044534,0.328527,0.060374,3.936,0.761250841
30,50,72,7,0.043516,0.324439,0.059754,4.592,0.763471077
30,50,90,0.01,0.161141,0.255798,0.139945,0.00656,0.227028414
30,50,90,0.1,0.14832,0.258647,0.131378,0.0656,0.271095691
30,50,90,0.5,0.109675,0.271678,0.104319,0.328,0.424811133
30,50,90,1,0.08328,0.28594,0.085929,0.656,0.548886843
30,50,90,2,0.059263,0.304567,0.06945,1.312,0.674226974
30,50,90,3,0.049744,0.309636,0.063187,1.968,0.723167678
30,50,90,4,0.045543,0.311639,0.059885,2.624,0.744987149
30,50,90,5,0.043443,0.309977,0.058484,3.28,0.754156528
30,50,90,6,0.042206,0.309648,0.057661,3.936,0.760093675
30,50,90,7,0.041165,0.303331,0.057055,4.592,0.76101319
30,50,108,0.01,0.16007,0.253249,0.13839,0.00656,0.225440882
30,50,108,0.1,0.147167,0.255883,0.129792,0.0656,0.269733284
30,50,108,0.5,0.108732,0.267108,0.102409,0.328,0.421392082
30,50,108,1,0.082609,0.280982,0.084579,0.656,0.545593813
30,50,108,2,0.059109,0.29706,0.068177,1.312,0.668084533
30,50,108,3,0.049541,0.300077,0.061818,1.968,0.71659926
30,50,108,4,0.044895,0.300568,0.058708,2.624,0.74008794
30,50,108,5,0.042101,0.296973,0.056715,3.28,0.751670727
30,50,108,6,0.041058,0.294664,0.056212,3.936,0.755404769
30,50,108,7,0.040708,0.288744,0.055871,4.592,0.75287447
30,50,126,0.01,0.159356,0.251715,0.137973,0.00656,0.224678948
30,50,126,0.1,0.146206,0.254371,0.128916,0.0656,0.270022992
30,50,126,0.5,0.107846,0.264685,0.101779,0.328,0.421009258
30,50,126,1,0.081771,0.277519,0.083814,0.656,0.544818948
30,50,126,2,0.058568,0.291298,0.067634,1.312,0.665197533
30,50,126,3,0.049264,0.294219,0.061139,1.968,0.713150287
30,50,126,4,0.043986,0.293294,0.057838,2.624,0.739172201
30,50,126,5,0.041325,0.286588,0.055824,3.28,0.747951438
30,50,126,6,0.039872,0.284519,0.055052,3.936,0.754173205
30,50,126,7,0.039069,0.277593,0.054696,4.592,0.753244785
30,50,144,0.01,0.158824,0.250658,0.138311,0.00656,0.22426871
30,50,144,0.1,0.145331,0.252678,0.128803,0.0656,0.269709981
30,50,144,0.5,0.106765,0.263293,0.101596,0.328,0.422982343
30,50,144,1,0.080664,0.274743,0.083416,0.656,0.546075345
30,50,144,2,0.057472,0.287599,0.067459,1.312,0.666897537
30,50,144,3,0.047915,0.28994,0.060939,1.968,0.716357609
30,50,144,4,0.043676,0.285507,0.057999,2.624,0.734640003
30,50,144,5,0.040778,0.279266,0.056115,3.28,0.745172539
30,50,144,6,0.039608,0.276649,0.055447,3.936,0.749520169
30,50,144,7,0.038127,0.2687,0.05466,4.592,0.751475587
30,50,162,0.01,0.158873,0.250136,0.138661,0.00656,0.223132009
30,50,162,0.1,0.145491,0.251898,0.129228,0.0656,0.267765338
30,50,162,0.5,0.107279,0.264027,0.102115,0.328,0.422153157
30,50,162,1,0.082446,0.275882,0.085388,0.656,0.53982943
30,50,162,2,0.058411,0.287563,0.068707,1.312,0.662338788
30,50,162,3,0.048819,0.289007,0.06247,1.968,0.710981393
30,50,162,4,0.044774,0.284128,0.059369,2.624,0.727736529
30,50,162,5,0.041802,0.277573,0.057318,3.28,0.738226223
30,50,162,6,0.040653,0.273221,0.056977,3.936,0.740959748
30,50,162,7,0.039245,0.265172,0.056078,4.592,0.742162888
30,50,180,0.01,0.159117,0.249871,0.139092,0.00656,0.221898931
30,50,180,0.1,0.145978,0.25183,0.129866,0.0656,0.266088163
30,50,180,0.5,0.108896,0.26453,0.102921,0.328,0.416773337
30,50,180,1,0.0844,0.27812,0.086358,0.656,0.534370517
30,50,180,2,0.062211,0.28889,0.071044,1.312,0.645623339
30,50,180,3,0.052359,0.290115,0.064807,1.968,0.694230803
30,50,180,4,0.048276,0.28718,0.061475,2.624,0.712176858
30,50,180,5,0.046056,0.279278,0.059813,3.28,0.716869433
30,50,180,6,0.044375,0.275965,0.058823,3.936,0.722950615
30,50,180,7,0.043124,0.26708,0.058331,4.592,0.721963611
30,60,0,0.01,0.168226,0.271356,0.152292,0.00656,0.234609242
30,60,0,0.1,0.154483,0.281106,0.142953,0.0656,0.29069375
30,60,0,0.5,0.114701,0.309655,0.116212,0.328,0.459411438
30,60,0,1,0.087435,0.335643,0.100054,0.656,0.586671961
30,60,0,2,0.064759,0.37653,0.08463,1.312,0.706500729
30,60,0,3,0.056883,0.393473,0.079943,1.968,0.747386512
30,60,0,4,0.052463,0.409234,0.076642,2.624,0.772738398
30,60,0,5,0.050917,0.412837,0.075828,3.28,0.780413754
30,60,0,6,0.050379,0.421537,0.075145,3.936,0.786491664
30,60,0,7,0.049371,0.420271,0.074895,4.592,0.789750491
30,60,18,0.01,0.165971,0.268395,0.150105,0.00656,0.235801145
30,60,18,0.1,0.152249,0.277367,0.141575,0.0656,0.29123217
30,60,18,0.5,0.111289,0.304418,0.114065,0.328,0.46457962
30,60,18,1,0.084357,0.330311,0.097444,0.656,0.593134749
30,60,18,2,0.061663,0.370099,0.081928,1.312,0.714365785
30,60,18,3,0.053356,0.386281,0.077145,1.968,0.757272477
30,60,18,4,0.048921,0.399436,0.073674,2.624,0.781776575
30,60,18,5,0.047278,0.403652,0.073182,3.28,0.790308917
30,60,18,6,0.046868,0.410995,0.072104,3.936,0.795275006
30,60,18,7,0.04553,0.41072,0.071873,4.592,0.800416438
30,60,36,0.01,0.162285,0.261752,0.145453,0.00656,0.234571511
30,60,36,0.1,0.148675,0.270215,0.137251,0.0656,0.290147771
30,60,36,0.5,0.107445,0.297168,0.110205,0.328,0.468899912
30,60,36,1,0.08115,0.322252,0.093254,0.656,0.597671801
30,60,36,2,0.057847,0.358683,0.077603,1.312,0.722243296
30,60,36,3,0.049524,0.373036,0.072771,1.968,0.765600151
30,60,36,4,0.045392,0.382343,0.069683,2.624,0.787756438
30,60,36,5,0.043197,0.386557,0.069094,3.28,0.798968712
30,60,36,6,0.042145,0.391279,0.067823,3.936,0.805525305
30,60,36,7,0.040975,0.38904,0.067386,4.592,0.809425253
30,60,54,0.01,0.159306,0.255704,0.141224,0.00656,0.23227874
30,60,54,0.1,0.145124,0.264031,0.132377,0.0656,0.290616026
30,60,54,0.5,0.104174,0.288154,0.105491,0.328,0.468944353
30,60,54,1,0.07759,0.311246,0.089107,0.656,0.600911438
30,60,54,2,0.055388,0.342688,0.073964,1.312,0.72172148
30,60,54,3,0.046302,0.353912,0.068542,1.968,0.768613792
30,60,54,4,0.041964,0.35978,0.065208,2.624,0.791090844
30,60,54,5,0.040005,0.363268,0.064265,3.28,0.801598421
30,60,54,6,0.038466,0.365026,0.062824,3.936,0.80933451
30,60,54,7,0.037338,0.361029,0.062598,4.592,0.812544714
30,60,72,0.01,0.156897,0.251861,0.138003,0.00656,0.232323282
30,60,72,0.1,0.143072,0.258395,0.129114,0.0656,0.287253996
30,60,72,0.5,0.10183,0.280579,0.102822,0.328,0.467428852
30,60,72,1,0.075276,0.302496,0.085206,0.656,0.601473905
30,60,72,2,0.052025,0.329325,0.069949,1.312,0.727153533
30,60,72,3,0.042502,0.338725,0.064134,1.968,0.777025237
30,60,72,4,0.038269,0.342052,0.061231,2.624,0.79875421
30,60,72,5,0.036541,0.342645,0.060232,3.28,0.807266091
30,60,72,6,0.035372,0.344073,0.059273,3.936,0.813559277
30,60,72,7,0.034156,0.337506,0.058553,4.592,0.816198589
30,60,90,0.01,0.155505,0.250028,0.135731,0.00656,0.233083374
30,60,90,0.1,0.141682,0.254627,0.126859,0.0656,0.284992266
30,60,90,0.5,0.100859,0.274125,0.100262,0.328,0.462062381
30,60,90,1,0.074119,0.294926,0.083155,0.656,0.598319988
30,60,90,2,0.050263,0.319819,0.067435,1.312,0.728368308
30,60,90,3,0.04157,0.325099,0.062209,1.968,0.773255988
30,60,90,4,0.036738,0.327435,0.058653,2.624,0.798238749
30,60,90,5,0.034746,0.325451,0.057683,3.28,0.807072241
30,60,90,6,0.033292,0.324991,0.056994,3.936,0.814158082
30,60,90,7,0.032202,0.317663,0.056315,4.592,0.815917568
30,60,108,0.01,0.154095,0.246225,0.135034,0.00656,0.230140887
30,60,108,0.1,0.140132,0.251187,0.125847,0.0656,0.283796596
30,60,108,0.5,0.099514,0.269077,0.099422,0.328,0.460030223
30,60,108,1,0.072653,0.289506,0.08212,0.656,0.598778437
30,60,108,2,0.049494,0.311238,0.067434,1.312,0.725591298
30,60,108,3,0.04047,0.315439,0.061513,1.968,0.772582317
30,60,108,4,0.036166,0.316123,0.058372,2.624,0.794679936
30,60,108,5,0.033591,0.309241,0.056847,3.28,0.804038129
30,60,108,6,0.032526,0.308325,0.056263,3.936,0.809148279
30,60,108,7,0.031816,0.300869,0.055921,4.592,0.808731984
30,60,126,0.01,0.153332,0.24453,0.135679,0.00656,0.229220182
30,60,126,0.1,0.139113,0.249669,0.126451,0.0656,0.284365017
