SZ,VZ,VA,gLAI,BRF_toc,BRF_toc(NIR),BRF_toa,,NDVI
75,30,72,4,0.037967,0.573427,0.078481,,0.875801856
75,30,72,5,0.037958,0.600657,0.077539,,0.881123995
75,30,72,6,0.038093,0.62459,0.077619,,0.885034021
75,30,72,7,0.038311,0.648634,0.077979,,0.888459775
75,30,90,0.01,0.18984,0.28476,0.156848,,0.2
75,30,90,0.1,0.16245,0.298288,0.14197,,0.294826995
75,30,90,0.5,0.093295,0.356428,0.106183,,0.585100162
75,30,90,1,0.058428,0.413821,0.088791,,0.752554267
75,30,90,2,0.040347,0.484988,0.079397,,0.846395157
75,30,90,3,0.036809,0.533483,0.077665,,0.870911743
75,30,90,4,0.036175,0.566317,0.078348,,0.879915418
75,30,90,5,0.036106,0.59346,0.077499,,0.885298761
75,30,90,6,0.036234,0.617113,0.077863,,0.889081912
75,30,90,7,0.0364,0.640916,0.078059,,0.892516934
75,30,108,0.01,0.189815,0.284708,0.160758,,0.199975554
75,30,108,0.1,0.162226,0.297819,0.145578,,0.294738558
75,30,108,0.5,0.092518,0.354825,0.109655,,0.586366614
75,30,108,1,0.057379,0.41158,0.091967,,0.75529204
75,30,108,2,0.039163,0.482291,0.082501,,0.849793079
75,30,108,3,0.035616,0.530633,0.080945,,0.874203751
75,30,108,4,0.034946,0.563165,0.081375,,0.883145436
75,30,108,5,0.034841,0.59016,0.080895,,0.888508978
75,30,108,6,0.034951,0.613559,0.081093,,0.892211377
75,30,108,7,0.035079,0.637165,0.081269,,0.895636108
75,30,126,0.01,0.189802,0.284734,0.167587,,0.200052262
75,30,126,0.1,0.162115,0.298035,0.1529,,0.295381941
75,30,126,0.5,0.092111,0.355365,0.116261,,0.588308647
75,30,126,1,0.056808,0.412161,0.098608,,0.757732387
75,30,126,2,0.038513,0.482752,0.08869,,0.85223255
75,30,126,3,0.034957,0.530982,0.087417,,0.876463718
75,30,126,4,0.03428,0.563337,0.087977,,0.885277695
75,30,126,5,0.034149,0.590158,0.087136,,0.890601899
75,30,126,6,0.034232,0.613327,0.087644,,0.894273726
75,30,126,7,0.034339,0.636896,0.087732,,0.89768412
75,30,144,0.01,0.189798,0.284804,0.17553,,0.200180362
75,30,144,0.1,0.162087,0.298626,0.16076,,0.296364548
75,30,144,0.5,0.091987,0.357083,0.124117,,0.590322221
75,30,144,1,0.05661,0.414432,0.106573,,0.759639268
75,30,144,2,0.038285,0.485021,0.0967,,0.853680256
75,30,144,3,0.0347,0.533174,0.095083,,0.877789791
75,30,144,4,0.034022,0.565517,0.095802,,0.886506132
75,30,144,5,0.03388,0.592093,0.09513,,0.89175252
75,30,144,6,0.03394,0.615112,0.095636,,0.8954167
75,30,144,7,0.03404,0.63866,0.09578,,0.898795897
75,30,162,0.01,0.189799,0.284874,0.182032,,0.200295783
75,30,162,0.1,0.162098,0.299212,0.167805,,0.297227461
75,30,162,0.5,0.091993,0.358841,0.130919,,0.59189857
75,30,162,1,0.056608,0.416741,0.113378,,0.760819184
75,30,162,2,0.038273,0.487333,0.103899,,0.854366198
75,30,162,3,0.034674,0.535436,0.102099,,0.878360316
75,30,162,4,0.033999,0.567848,0.10252,,0.887017797
75,30,162,5,0.033853,0.594243,0.102139,,0.892204376
75,30,162,6,0.033896,0.617333,0.102618,,0.895901442
75,30,162,7,0.033987,0.640708,0.102503,,0.899252255
75,30,180,0.01,0.189799,0.284906,0.184503,,0.200349691
75,30,180,0.1,0.162105,0.299445,0.170329,,0.297562561
75,30,180,0.5,0.092017,0.359583,0.133629,,0.5924845
75,30,180,1,0.056631,0.417758,0.115831,,0.761246572
75,30,180,2,0.038288,0.488293,0.106718,,0.854578878
75,30,180,3,0.034705,0.53643,0.105226,,0.878470064
75,30,180,4,0.03401,0.568921,0.105375,,0.887184437
75,30,180,5,0.033881,0.595285,0.105053,,0.892298694
75,30,180,6,0.033908,0.618403,0.105621,,0.89603732
75,30,180,7,0.034003,0.641588,0.105611,,0.899338505
75,40,0,0.01,0.190096,0.28652,0.175781,,0.202309616
75,40,0,0.1,0.16459,0.314848,0.16307,,0.313404444
75,40,0,0.5,0.101328,0.411595,0.129878,,0.604899761
75,40,0,1,0.070062,0.490694,0.114114,,0.750115915
75,40,0,2,0.054521,0.575574,0.106562,,0.826943556
75,40,0,3,0.05182,0.628629,0.105789,,0.847688805
75,40,0,4,0.051707,0.665902,0.106697,,0.855890882
75,40,0,5,0.052169,0.693797,0.105789,,0.860130354
75,40,0,6,0.052598,0.720375,0.106063,,0.863907277
75,40,0,7,0.053133,0.745594,0.106739,,0.866955793
75,40,18,0.01,0.190075,0.286403,0.173889,,0.202166732
75,40,18,0.1,0.164405,0.313809,0.160948,,0.312420799
75,40,18,0.5,0.100686,0.408354,0.127633,,0.604408298
75,40,18,1,0.069224,0.486214,0.112056,,0.750740857
75,40,18,2,0.053523,0.570289,0.104073,,0.828400223
75,40,18,3,0.050755,0.623091,0.103555,,0.849357272
75,40,18,4,0.05065,0.660075,0.104227,,0.857469485
75,40,18,5,0.051072,0.688019,0.103496,,0.861797803
75,40,18,6,0.051469,0.714026,0.103672,,0.865527534
75,40,18,7,0.051986,0.739471,0.10429,,0.868632156
75,40,36,0.01,0.190022,0.286106,0.169632,,0.201802877
75,40,36,0.1,0.163923,0.311147,0.155809,,0.309899594
75,40,36,0.5,0.099051,0.39991,0.122661,,0.602970974
75,40,36,1,0.067023,0.47496,0.106743,,0.752674899
75,40,36,2,0.051057,0.557255,0.098269,,0.832135483
75,40,36,3,0.048173,0.609322,0.097847,,0.853465045
75,40,36,4,0.04802,0.645448,0.098486,,0.861507669
75,40,36,5,0.048339,0.673367,0.097501,,0.866042405
75,40,36,6,0.048659,0.698638,0.097655,,0.86977333
75,40,36,7,0.0491,0.724095,0.098204,,0.872994523
75,40,54,0.01,0.189952,0.285739,0.164724,,0.201363911
75,40,54,0.1,0.163295,0.307846,0.150742,,0.306810488
75,40,54,0.5,0.096943,0.389566,0.11676,,0.601474998
75,40,54,1,0.064238,0.4611,0.100512,,0.755441259
75,40,54,2,0.047941,0.541432,0.092262,,0.837315249
75,40,54,3,0.044946,0.59272,0.091268,,0.859029649
75,40,54,4,0.044667,0.628069,0.092146,,0.867207939
75,40,54,5,0.044896,0.655749,0.091305,,0.871843801
75,40,54,6,0.045166,0.680431,0.091403,,0.875506652
75,40,54,7,0.045498,0.705812,0.091891,,0.87888355
75,40,72,0.01,0.189884,0.28541,0.162145,,0.200982971
75,40,72,0.1,0.162665,0.304907,0.14759,,0.30421411
75,40,72,0.5,0.094882,0.380285,0.112913,,0.60063725
75,40,72,1,0.06151,0.44874,0.096334,,0.758902499
75,40,72,2,0.044883,0.527484,0.088564,,0.843167059
75,40,72,3,0.041826,0.578161,0.086993,,0.86507459
75,40,72,4,0.041465,0.612709,0.087912,,0.873229447
75,40,72,5,0.041589,0.640184,0.08669,,0.877997515
75,40,72,6,0.041822,0.664398,0.087152,,0.881560987
75,40,72,7,0.042075,0.689494,0.087405,,0.884973256
75,40,90,0.01,0.18983,0.285205,0.163634,,0.20077468
75,40,90,0.1,0.162182,0.302981,0.148712,,0.302687445
75,40,90,0.5,0.093256,0.374448,0.113761,,0.601217864
75,40,90,1,0.059369,0.440923,0.097143,,0.762662605
75,40,90,2,0.042491,0.518635,0.088658,,0.848550949
75,40,90,3,0.039394,0.568801,0.087181,,0.870456022
75,40,90,4,0.038971,0.602752,0.087864,,0.878542611
75,40,90,5,0.039007,0.630078,0.087024,,0.883401959
75,40,90,6,0.039218,0.653958,0.087335,,0.886845476
75,40,90,7,0.039399,0.678554,0.087546,,0.890246297
75,40,108,0.01,0.1898,0.28517,0.171132,,0.200791629
75,40,108,0.1,0.161913,0.302675,0.155936,,0.302982427
75,40,108,0.5,0.092321,0.373275,0.120679,,0.603428724
75,40,108,1,0.058105,0.439181,0.103939,,0.766311539
75,40,108,2,0.04107,0.516403,0.094933,,0.852656541
75,40,108,3,0.037964,0.566305,0.093634,,0.874347352
75,40,108,4,0.037486,0.599901,0.094209,,0.882376013
75,40,108,5,0.03749,0.626946,0.09371,,0.887152412
75,40,108,6,0.037665,0.650519,0.093921,,0.890537996
75,40,108,7,0.037794,0.674884,0.094278,,0.893938076
75,40,126,0.01,0.189791,0.285273,0.184525,,0.200987656
75,40,126,0.1,0.161833,0.303589,0.169543,,0.304575203
75,40,126,0.5,0.092015,0.375826,0.13396,,0.606639863
75,40,126,1,0.05765,0.442391,0.117282,,0.769418908
75,40,126,2,0.040552,0.519635,0.108092,,0.855219775
75,40,126,3,0.037424,0.569449,0.10661,,0.876666123
75,40,126,4,0.036933,0.602731,0.107476,,0.88452375
75,40,126,5,0.036902,0.629638,0.106913,,0.889272962
75,40,126,6,0.037049,0.652712,0.106963,,0.892574384
75,40,126,7,0.037152,0.677041,0.107714,,0.895960896
75,40,144,0.01,0.189796,0.285448,0.201653,,0.201269243
75,40,144,0.1,0.161887,0.305116,0.187572,,0.306698244
75,40,144,0.5,0.092124,0.380306,0.151311,,0.609999365
75,40,144,1,0.057747,0.448202,0.135007,,0.77172798
75,40,144,2,0.040644,0.525651,0.126028,,0.856456441
75,40,144,3,0.037491,0.575358,0.124359,,0.877650123
75,40,144,4,0.036997,0.608652,0.125372,,0.885395935
75,40,144,5,0.036959,0.63521,0.124707,,0.890030632
75,40,144,6,0.037081,0.65817,0.125108,,0.89333061
75,40,144,7,0.037169,0.682561,0.125761,,0.896714046
75,40,162,0.01,0.189805,0.285609,0.216992,,0.201516994
75,40,162,0.1,0.161975,0.30649,0.203759,,0.308486226
75,40,162,0.5,0.092381,0.384431,0.167597,,0.612505558
75,40,162,1,0.058053,0.45353,0.151404,,0.773045625
75,40,162,2,0.040957,0.531258,0.142409,,0.856847514
75,40,162,3,0.037799,0.58087,0.14095,,0.877805418
75,40,162,4,0.03729,0.614456,0.141618,,0.885568918
75,40,162,5,0.03725,0.640706,0.141411,,0.890110863
75,40,162,6,0.037349,0.663578,0.141285,,0.893429701
75,40,162,7,0.037433,0.687827,0.141551,,0.896773571
75,40,180,0.01,0.189808,0.285677,0.223776,,0.201623605
75,40,180,0.1,0.162015,0.307025,0.210791,,0.309163398
75,40,180,0.5,0.09251,0.38609,0.174296,,0.613414125
75,40,180,1,0.058197,0.455766,0.158045,,0.773536227
75,40,180,2,0.041103,0.533483,0.149018,,0.856930033
75,40,180,3,0.037948,0.583195,0.148064,,0.877812356
75,40,180,4,0.037436,0.616888,0.148707,,0.885573508
75,40,180,5,0.037415,0.642906,0.148372,,0.890007805
75,40,180,6,0.037488,0.666012,0.148875,,0.893424307
75,40,180,7,0.037577,0.690054,0.148737,,0.896714131
75,50,0,0.01,0.190139,0.288047,0.19528,,0.20474878
75,50,0,0.1,0.165286,0.328936,0.183549,,0.331126498
75,50,0,0.5,0.105122,0.459047,0.152345,,0.627338617
75,50,0,1,0.076547,0.557335,0.138103,,0.758481863
75,50,0,2,0.063499,0.654427,0.131997,,0.823104331
75,50,0,3,0.061787,0.711149,0.132228,,0.840123891
75,50,0,4,0.062308,0.751989,0.13303,,0.846964928
75,50,0,5,0.063292,0.780864,0.132446,,0.850046674
75,50,0,6,0.064021,0.809345,0.13263,,0.853392507
75,50,0,7,0.064806,0.83663,0.133853,,0.856216082
75,50,18,0.01,0.190105,0.287852,0.191474,,0.204510029
75,50,18,0.1,0.164983,0.327166,0.179514,,0.329540444
75,50,18,0.5,0.10403,0.453444,0.148499,,0.626780801
75,50,18,1,0.075083,0.54956,0.134325,,0.759597082
75,50,18,2,0.061803,0.644729,0.127534,,0.82505251
75,50,18,3,0.059933,0.700829,0.128024,,0.842439554
75,50,18,4,0.06039,0.741051,0.128662,,0.849296455
75,50,18,5,0.061275,0.769809,0.127862,,0.852541981
75,50,18,6,0.061944,0.797311,0.128483,,0.855819285
75,50,18,7,0.062656,0.824775,0.129271,,0.858792402
75,50,36,0.01,0.190021,0.287372,0.184002,,0.203922135
75,50,36,0.1,0.164212,0.322854,0.171043,,0.325709452
75,50,36,0.5,0.101429,0.439914,0.139555,,0.625269007
75,50,36,1,0.071635,0.531274,0.12482,,0.762368782
75,50,36,2,0.057872,0.623327,0.118043,,0.83008783
75,50,36,3,0.055797,0.677809,0.118169,,0.847882924
75,50,36,4,0.056061,0.716593,0.118745,,0.854887181
75,50,36,5,0.056751,0.744668,0.118173,,0.85837371
75,50,36,6,0.057275,0.771139,0.118538,,0.861723728
75,50,36,7,0.057851,0.798243,0.118987,,0.864848954
75,50,54,0.01,0.189915,0.286795,0.175684,,0.20322628
75,50,54,0.1,0.163254,0.317696,0.162063,,0.321118619
75,50,54,0.5,0.098276,0.423973,0.130227,,0.623643128
75,50,54,1,0.067514,0.510157,0.114724,,0.766254494
75,50,54,2,0.053252,0.599132,0.108118,,0.836746456
75,50,54,3,0.050991,0.652286,0.107845,,0.854990281
75,50,54,4,0.051085,0.689558,0.108616,,0.862052298
75,50,54,5,0.051558,0.717139,0.107461,,0.865856118
75,50,54,6,0.051972,0.742542,0.108106,,0.869172853
75,50,54,7,0.0524,0.769329,0.108366,,0.872464036
75,50,72,0.01,0.189814,0.286303,0.171457,,0.20265817
75,50,72,0.1,0.162352,0.313317,0.157207,,0.317374056
75,50,72,0.5,0.095334,0.410396,0.124655,,0.622984597
75,50,72,1,0.063674,0.49236,0.109232,,0.77097084
75,50,72,2,0.048999,0.579097,0.102291,,0.84397608
75,50,72,3,0.046605,0.631301,0.101417,,0.862503061
75,50,72,4,0.046552,0.6673,0.102229,,0.869575206
75,50,72,5,0.046871,0.694682,0.101094,,0.873586918
75,50,72,6,0.04723,0.719171,0.101601,,0.876748595
75,50,72,7,0.047537,0.745406,0.101936,,0.880099831
75,50,90,0.01,0.189741,0.286027,0.174446,,0.202380152
75,50,90,0.1,0.161693,0.310892,0.159572,,0.315708285
75,50,90,0.5,0.093169,0.402833,0.126404,,0.624320063
75,50,90,1,0.060863,0.482258,0.111291,,0.77587683
75,50,90,2,0.045881,0.567787,0.103752,,0.850469635
75,50,90,3,0.043423,0.619051,0.102329,,0.868906553
75,50,90,4,0.043281,0.65453,0.103248,,0.875952084
75,50,90,5,0.043463,0.681636,0.102565,,0.880118439
75,50,90,6,0.043795,0.705425,0.102825,,0.883091749
75,50,90,7,0.043991,0.731195,0.102934,,0.886502078
75,50,108,0.01,0.189707,0.286039,0.187611,,0.202486201
75,50,108,0.1,0.161389,0.311018,0.172527,,0.316737474
75,50,108,0.5,0.092126,0.402847,0.138401,,0.627753433
75,50,108,1,0.059472,0.481989,0.12362,,0.780327669
75,50,108,2,0.044335,0.567139,0.115169,,0.854989746
75,50,108,3,0.041848,0.618085,0.114335,,0.873175004
75,50,108,4,0.041621,0.652935,0.11529,,0.880150773
75,50,108,5,0.041751,0.67945,0.114134,,0.884218131
75,50,108,6,0.042046,0.703056,0.114939,,0.887140284
75,50,108,7,0.042166,0.72855,0.115356,,0.890579669
75,50,126,0.01,0.189708,0.286277,0.212624,,0.202882444
75,50,126,0.1,0.1614,0.31314,0.19817,,0.319762296
75,50,126,0.5,0.092072,0.408838,0.163551,,0.632381066
75,50,126,1,0.059328,0.489475,0.148766,,0.783791269
75,50,126,2,0.044144,0.574904,0.140439,,0.857381011
75,50,126,3,0.041651,0.625787,0.13906,,0.875191404
75,50,126,4,0.041382,0.660019,0.140321,,0.882001879
75,50,126,5,0.041499,0.686287,0.139352,,0.885958235
75,50,126,6,0.041742,0.709541,0.139923,,0.888878093
75,50,126,7,0.041822,0.734799,0.140563,,0.89229753
75,50,144,0.01,0.189729,0.286626,0.247956,,0.203413421
75,50,144,0.1,0.161602,0.316209,0.234893,,0.323573547
75,50,144,0.5,0.092624,0.417811,0.199789,,0.637078178
75,50,144,1,0.059979,0.500875,0.184934,,0.78611546
75,50,144,2,0.044818,0.586798,0.177022,,0.858084659
75,50,144,3,0.042311,0.637483,0.175426,,0.875518172
75,50,144,4,0.042033,0.67195,0.177085,,0.882257701
75,50,144,5,0.042139,0.697818,0.176447,,0.886104193
75,50,144,6,0.042347,0.720667,0.176964,,0.889000726
75,50,144,7,0.042416,0.745932,0.177449,,0.8923927
75,50,162,0.01,0.189753,0.286935,0.284299,,0.203869197
75,50,162,0.1,0.16183,0.31888,0.271912,,0.32670425
75,50,162,0.5,0.0933,0.425692,0.2375,,0.640456886
75,50,162,1,0.060786,0.510943,0.222173,,0.787360795
75,50,162,2,0.045664,0.597365,0.214722,,0.857972191
75,50,162,3,0.043148,0.648061,0.213322,,0.875152089
75,50,162,4,0.042863,0.68286,0.214692,,0.88187504
75,50,162,5,0.042969,0.708332,0.214349,,0.885614421
75,50,162,6,0.043146,0.731041,0.214178,,0.888538557
75,50,162,7,0.043208,0.755985,0.214753,,0.891870925
75,50,180,0.01,0.189763,0.287065,0.301254,,0.204061003
75,50,180,0.1,0.161926,0.319902,0.28928,,0.327868036
75,50,180,0.5,0.09359,0.428863,0.253742,,0.641728538
75,50,180,1,0.061145,0.515119,0.238512,,0.787788236
75,50,180,2,0.046042,0.601575,0.23135,,0.857811021
75,50,180,3,0.043521,0.652436,0.231022,,0.874931928
75,50,180,4,0.043237,0.687414,0.231377,,0.88164801
75,50,180,5,0.043358,0.712513,0.231468,,0.88527672
75,50,180,6,0.043501,0.735607,0.232258,,0.888331271
75,50,180,7,0.043565,0.760235,0.231871,,0.891602389
75,60,0,0.01,0.190227,0.290571,0.223742,,0.208703031
75,60,0,0.1,0.166288,0.351867,0.213436,,0.358153448
75,60,0,0.5,0.110828,0.533385,0.186242,,0.655927465
75,60,0,1,0.086511,0.659263,0.174242,,0.767996739
75,60,0,2,0.077626,0.773511,0.17022,,0.817594582
75,60,0,3,0.077616,0.835535,0.171709,,0.830004019
75,60,0,4,0.079266,0.883311,0.172888,,0.835304604
75,60,0,5,0.08115,0.913807,0.171941,,0.836877373
75,60,0,6,0.08245,0.94586,0.172419,,0.839639797
75,60,0,7,0.083696,0.976865,0.173462,,0.842166551
75,60,18,0.01,0.190173,0.290254,0.218235,,0.208316768
75,60,18,0.1,0.165737,0.348865,0.20768,,0.355863366
75,60,18,0.5,0.108768,0.523256,0.179882,,0.655810539
75,60,18,1,0.083636,0.644109,0.167575,,0.770150259
75,60,18,2,0.074094,0.752735,0.163604,,0.820775517
75,60,18,3,0.073645,0.812249,0.165148,,0.833738574
75,60,18,4,0.075009,0.857696,0.165882,,0.839158148
75,60,18,5,0.076651,0.887858,0.16462,,0.841056952
75,60,18,6,0.077789,0.917843,0.165799,,0.843739454
75,60,18,7,0.078846,0.948614,0.166793,,0.846522492
75,60,36,0.01,0.190042,0.289495,0.206466,,0.207393799
75,60,36,0.1,0.164545,0.342038,0.194321,,0.350372989
75,60,36,0.5,0.104732,0.50198,0.165666,,0.654755469
75,60,36,1,0.078284,0.615175,0.152775,,0.774221692
75,60,36,2,0.067835,0.717571,0.148146,,0.827261315
75,60,36,3,0.066882,0.773694,0.148735,,0.840866263
75,60,36,4,0.06782,0.815903,0.149861,,0.846512991
75,60,36,5,0.068992,0.844276,0.148832,,0.84891182
75,60,36,6,0.06984,0.872163,0.149889,,0.851720217
75,60,36,7,0.070638,0.90174,0.150511,,0.854710822
75,60,54,0.01,0.189882,0.288609,0.193653,,0.2063299
75,60,54,0.1,0.163098,0.334076,0.180419,,0.343899721
75,60,54,0.5,0.100129,0.478352,0.15111,,0.653820955
75,60,54,1,0.072409,0.584231,0.138156,,0.779456019
75,60,54,2,0.06122,0.68218,0.133463,,0.835297283
75,60,54,3,0.059947,0.735841,0.133441,,0.849339271
75,60,54,4,0.060537,0.775575,0.134511,,0.855194041
75,60,54,5,0.061342,0.802994,0.132823,,0.858059829
75,60,54,6,0.061979,0.82891,0.133782,,0.860860332
75,60,54,7,0.062557,0.857659,0.133661,,0.864038443
75,60,72,0.01,0.189736,0.287884,0.187044,,0.205493907
75,60,72,0.1,0.161787,0.327698,0.173355,,0.338950121
75,60,72,0.5,0.096014,0.459221,0.143646,,0.654150045
75,60,72,1,0.067166,0.559575,0.130217,,0.785665849
75,60,72,2,0.055448,0.654469,0.124484,,0.84379019
75,60,72,3,0.053977,0.706652,0.124305,,0.858072727
75,60,72,4,0.054332,0.744618,0.12555,,0.863991489
75,60,72,5,0.054864,0.771226,0.124349,,0.867171858
75,60,72,6,0.055406,0.796117,0.1253,,0.86986611
75,60,72,7,0.055793,0.824034,0.125272,,0.873172794
75,60,90,0.01,0.189636,0.287524,0.19258,,0.20514712
75,60,90,0.1,0.160855,0.324576,0.178395,,0.337269354
75,60,90,0.5,0.093184,0.44972,0.147674,,0.656720157
75,60,90,1,0.063576,0.547154,0.133895,,0.791803252
75,60,90,2,0.051521,0.640603,0.12756,,0.851122053
75,60,90,3,0.049946,0.691507,0.127159,,0.865275344
75,60,90,4,0.050124,0.728527,0.12795,,0.871254259
75,60,90,5,0.050472,0.754466,0.127285,,0.874594068
75,60,90,6,0.050986,0.778502,0.128164,,0.877066335
75,60,90,7,0.051204,0.805865,0.128217,,0.880513704
75,60,108,0.01,0.1896,0.28763,0.215004,,0.20541458
75,60,108,0.1,0.160539,0.325583,0.200275,,0.339511481
75,60,108,0.5,0.092107,0.452088,0.167964,,0.661492663
75,60,108,1,0.062145,0.549704,0.156061,,0.796861644
75,60,108,2,0.049923,0.642979,0.149127,,0.8559017
75,60,108,3,0.048307,0.693306,0.14866,,0.869724506
75,60,108,4,0.048372,0.729622,0.149769,,0.875649427
75,60,108,5,0.048654,0.754604,0.148667,,0.878858349
75,60,108,6,0.049115,0.778411,0.149481,,0.881296781
75,60,108,7,0.049221,0.805437,0.149795,,0.884817085
75,60,126,0.01,0.189619,0.288103,0.261097,,0.20615337
75,60,126,0.1,0.160715,0.329782,0.247411,,0.344685085
75,60,126,0.5,0.092515,0.463817,0.214755,,0.667410827
75,60,126,1,0.062567,0.564084,0.202911,,0.800313093
75,60,126,2,0.050326,0.657813,0.195847,,0.857864063
75,60,126,3,0.048719,0.707963,0.194894,,0.871229922
75,60,126,4,0.04871,0.743588,0.195889,,0.877041214
75,60,126,5,0.048966,0.768174,0.194918,,0.880152728
75,60,126,6,0.049372,0.791786,0.195941,,0.88260945
75,60,126,7,0.049409,0.818126,0.196695,,0.886093356
75,60,144,0.01,0.18967,0.288748,0.334067,,0.207095051
75,60,144,0.1,0.161181,0.335414,0.321666,,0.350855325
75,60,144,0.5,0.093819,0.479945,0.289367,,0.672970071
75,60,144,1,0.064114,0.583979,0.27717,,0.80214568
75,60,144,2,0.051942,0.678454,0.269496,,0.857770305
75,60,144,3,0.050296,0.728375,0.269054,,0.870815787
75,60,144,4,0.050269,0.764089,0.271117,,0.87654324
75,60,144,5,0.050526,0.788221,0.270773,,0.879520284
75,60,144,6,0.05088,0.811272,0.271393,,0.881969769
75,60,144,7,0.050883,0.837554,0.271324,,0.885455018
75,60,162,0.01,0.189721,0.289309,0.419358,,0.207895121
75,60,162,0.1,0.161651,0.340262,0.408496,,0.355860478
75,60,162,0.5,0.095179,0.493816,0.375947,,0.676808801
75,60,162,1,0.065737,0.601306,0.36261,,0.802900263
75,60,162,2,0.053643,0.696364,0.356127,,0.856953335
75,60,162,3,0.051974,0.74636,0.356268,,0.869793846
75,60,162,4,0.051925,0.782454,0.358547,,0.875536177
75,60,162,5,0.052206,0.805929,0.359018,,0.878326837
75,60,162,6,0.052501,0.8287,0.357969,,0.880842169
75,60,162,7,0.052484,0.854413,0.358622,,0.884255875
75,60,180,0.01,0.189741,0.289544,0.460695,,0.208233097
75,60,180,0.1,0.161846,0.34218,0.450987,,0.357787098
75,60,180,0.5,0.095759,0.499426,0.417002,,0.678221057
75,60,180,1,0.06644,0.60845,0.40384,,0.803108655
75,60,180,2,0.054371,0.703581,0.398795,,0.856531812
75,60,180,3,0.052677,0.753755,0.399577,,0.869357863
75,60,180,4,0.052658,0.790257,0.401117,,0.87505739
75,60,180,5,0.052947,0.813301,0.400926,,0.877755562
75,60,180,6,0.053192,0.836168,0.401864,,0.880381398
75,60,180,7,0.053173,0.861653,0.401793,,0.883752757
80,30,0,0.01,0.189652,0.286182,0.161008,,0.202864865
80,30,0,0.1,0.16033,0.310865,0.147584,,0.319474952
80,30,0,0.5,0.092864,0.392642,0.118381,,0.617454779
80,30,0,1,0.063702,0.450354,0.106151,,0.752159298
80,30,0,2,0.047968,0.520122,0.099456,,0.83112535
80,30,0,3,0.045088,0.560616,0.098373,,0.851122
80,30,0,4,0.043693,0.596372,0.097877,,0.863473241
80,30,0,5,0.043892,0.628085,0.097429,,0.869364576
80,30,0,6,0.044342,0.652573,0.097353,,0.872747753
80,30,0,7,0.044497,0.670532,0.097989,,0.875537915
80,30,18,0.01,0.189639,0.2861,0.159889,,0.202760337
80,30,18,0.1,0.160221,0.310165,0.146663,,0.318767991
80,30,18,0.5,0.09251,0.390751,0.117484,,0.617142703
80,30,18,1,0.063255,0.447982,0.104829,,0.752541385
80,30,18,2,0.047485,0.517635,0.098211,,0.831947197
80,30,18,3,0.044595,0.557995,0.097047,,0.851988915
80,30,18,4,0.043194,0.593617,0.096491,,0.864342796
80,30,18,5,0.043369,0.625383,0.096158,,0.870298706
80,30,18,6,0.043826,0.64973,0.096017,,0.873619434
80,30,18,7,0.043945,0.667744,0.096673,,0.876505046
80,30,36,0.01,0.189606,0.285896,0.157104,,0.202501777
80,30,36,0.1,0.159923,0.308432,0.143761,,0.317086398
80,30,36,0.5,0.091594,0.385842,0.114605,,0.616308783
80,30,36,1,0.062098,0.44189,0.101924,,0.753573498
80,30,36,2,0.046224,0.511021,0.095346,,0.834098108
80,30,36,3,0.043292,0.551179,0.094133,,0.854351179
80,30,36,4,0.041856,0.586464,0.093509,,0.866768526
80,30,36,5,0.041978,0.6182,0.093196,,0.872828237
80,30,36,6,0.042436,0.642292,0.093182,,0.876050052
80,30,36,7,0.042538,0.660213,0.093619,,0.878938628
80,30,54,0.01,0.189562,0.28564,0.154735,,0.202183492
80,30,54,0.1,0.159522,0.306249,0.14115,,0.315019613
80,30,54,0.5,0.090351,0.379618,0.111609,,0.615502299
80,30,54,1,0.060537,0.434183,0.098862,,0.755267626
80,30,54,2,0.044506,0.502563,0.092296,,0.837292919
80,30,54,3,0.0415,0.542464,0.090924,,0.857867951
80,30,54,4,0.040066,0.577406,0.090322,,0.870225694
80,30,54,5,0.04014,0.608903,0.089914,,0.876310198
80,30,54,6,0.04058,0.632986,0.090058,,0.879506982
80,30,54,7,0.040641,0.650597,0.090257,,0.882410979
80,30,72,0.01,0.189518,0.285413,0.154032,,0.201913541
80,30,72,0.1,0.159102,0.304284,0.140233,,0.313306833
80,30,72,0.5,0.089073,0.373937,0.110257,,0.615243731
80,30,72,1,0.05893,0.427133,0.097456,,0.757521144
80,30,72,2,0.042772,0.494778,0.09094,,0.840863176
80,30,72,3,0.03966,0.534363,0.089806,,0.861817384
80,30,72,4,0.03824,0.569134,0.088814,,0.874080879
80,30,72,5,0.038246,0.600413,0.088307,,0.880230295
80,30,72,6,0.038676,0.624317,0.088627,,0.883329085
80,30,72,7,0.038707,0.641703,0.088708,,0.886224482
80,30,90,0.01,0.189482,0.285277,0.156431,,0.201776059
80,30,90,0.1,0.158767,0.303077,0.142519,,0.312464815
80,30,90,0.5,0.088028,0.370337,0.112069,,0.615904356
80,30,90,1,0.057599,0.422574,0.099548,,0.760090634
80,30,90,2,0.041307,0.489571,0.092525,,0.844382325
80,30,90,3,0.038121,0.529026,0.09162,,0.865569244
80,30,90,4,0.036708,0.563567,0.090493,,0.877696056
80,30,90,5,0.036668,0.594673,0.089838,,0.883840904
80,30,90,6,0.037061,0.618384,0.090421,,0.886913471
80,30,90,7,0.037088,0.635635,0.090481,,0.889737678
80,30,108,0.01,0.189459,0.285266,0.163031,,0.201815788
80,30,108,0.1,0.158562,0.302925,0.149173,,0.31282138
